"","REF_AREA","Reference.area","ACTIVITY","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency","percent_change"
"1283","PRT","Portugal","_T",2017,169642.25,"A","Normal value","EUR","Euro",4.72175190278054
"1284","PRT","Portugal","_T",2018,177465.917,"A","Normal value","EUR","Euro",4.61186231613881
"1285","PRT","Portugal","_T",2019,185536.277,"A","Normal value","EUR","Euro",4.54755489754126
"1286","PRT","Portugal","_T",2020,174768.004,"A","Normal value","EUR","Euro",-5.80386389881048
"1287","PRT","Portugal","_T",2021,187070.098,"A","Normal value","EUR","Euro",7.03909967410283
"1288","PRT","Portugal","_T",2022,209790.746,"P","Provisional value","EUR","Euro",12.1455263256451
"1289","ROU","Romania","_T",1995,7216.6,"A","Normal value","RON","Romanian leu",NA
"1290","ROU","Romania","_T",1996,10838.2,"A","Normal value","RON","Romanian leu",50.1842973145248
"1291","ROU","Romania","_T",1997,23850.6,"A","Normal value","RON","Romanian leu",120.060526655718
"1292","ROU","Romania","_T",1998,33374.5,"A","Normal value","RON","Romanian leu",39.9314901931188
"1293","ROU","Romania","_T",1999,49415.8,"A","Normal value","RON","Romanian leu",48.0645402927385
"1294","ROU","Romania","_T",2000,73027,"A","Normal value","RON","Romanian leu",47.7806693405753
"1295","ROU","Romania","_T",2001,106501.2,"A","Normal value","RON","Romanian leu",45.8381146699166
"1296","ROU","Romania","_T",2002,137534.2,"A","Normal value","RON","Romanian leu",29.1386388134594
"1297","ROU","Romania","_T",2003,171229.7,"A","Normal value","RON","Romanian leu",24.4997244321776
"1298","ROU","Romania","_T",2004,219488.8,"A","Normal value","RON","Romanian leu",28.183837266549
"1299","ROU","Romania","_T",2005,254390.8,"A","Normal value","RON","Romanian leu",15.9014947459734
"1300","ROU","Romania","_T",2006,305239,"A","Normal value","RON","Romanian leu",19.9882228445368
"1301","ROU","Romania","_T",2007,379419.2,"A","Normal value","RON","Romanian leu",24.3023335812265
"1302","ROU","Romania","_T",2008,484248.8,"A","Normal value","RON","Romanian leu",27.6289655346909
"1303","ROU","Romania","_T",2009,482693.5,"A","Normal value","RON","Romanian leu",-0.321177873853273
"1304","ROU","Romania","_T",2010,483485.4,"A","Normal value","RON","Romanian leu",0.164058558899182
"1305","ROU","Romania","_T",2011,519643.8,"A","Normal value","RON","Romanian leu",7.47869532358163
"1306","ROU","Romania","_T",2012,549135.5,"A","Normal value","RON","Romanian leu",5.67536839658243
"1307","ROU","Romania","_T",2013,556662.2,"A","Normal value","RON","Romanian leu",1.37064531431677
"1308","ROU","Romania","_T",2014,591513.9,"A","Normal value","RON","Romanian leu",6.26083466777519
"1309","ROU","Romania","_T",2015,625899.1,"A","Normal value","RON","Romanian leu",5.81308402051075
"1310","ROU","Romania","_T",2016,673343,"A","Normal value","RON","Romanian leu",7.58011954322989
"1311","ROU","Romania","_T",2017,770366.8,"A","Normal value","RON","Romanian leu",14.4092683817906
"1312","ROU","Romania","_T",2018,867424.4,"A","Normal value","RON","Romanian leu",12.598881467893
"1313","ROU","Romania","_T",2019,962376.7,"A","Normal value","RON","Romanian leu",10.9464640376729
"1314","ROU","Romania","_T",2020,967600,"A","Normal value","RON","Romanian leu",0.542750047876268
"1315","ROU","Romania","_T",2021,1074748.2,"A","Normal value","RON","Romanian leu",11.07360479537
"1316","ROU","Romania","_T",2022,1285754.4,"P","Provisional value","RON","Romanian leu",19.6330824280515
"1317","RUS","Russia","_T",2011,51915591.8,"E","Estimated value","RUB","Russian ruble",NA
"1318","RUS","Russia","_T",2012,58935692.2,"E","Estimated value","RUB","Russian ruble",13.5221426870068
"1319","RUS","Russia","_T",2013,63721255.8,"E","Estimated value","RUB","Russian ruble",8.11997521596937
"1320","RUS","Russia","_T",2014,68737893.9,"E","Estimated value","RUB","Russian ruble",7.87278599113863
"1321","RUS","Russia","_T",2015,74620507.3,"E","Estimated value","RUB","Russian ruble",8.55803555540707
"1322","RUS","Russia","_T",2016,77077133.6,"E","Estimated value","RUB","Russian ruble",3.29215974118685
"1323","RUS","Russia","_T",2017,82897394.3,"E","Estimated value","RUB","Russian ruble",7.55121581220815
"1324","RUS","Russia","_T",2018,92828842.2,"E","Estimated value","RUB","Russian ruble",11.9804102214103
"1325","RUS","Russia","_T",2019,98026288.1,"E","Estimated value","RUB","Russian ruble",5.59895585986312
"1326","RUS","Russia","_T",2020,96221698,"E","Estimated value","RUB","Russian ruble",-1.84092464886467
"1327","SEN","Senegal","_T",1999,3689530.408,"A","Normal value","XOF","CFA Franc - BCEAO",NA
"1328","SEN","Senegal","_T",2000,3886582.749,"A","Normal value","XOF","CFA Franc - BCEAO",5.34085152334649
"1329","SEN","Senegal","_T",2001,4260002.177,"A","Normal value","XOF","CFA Franc - BCEAO",9.60791142543098
"1330","SEN","Senegal","_T",2002,4307722.142,"A","Normal value","XOF","CFA Franc - BCEAO",1.12018639937892
"1331","SEN","Senegal","_T",2003,4601333.249,"A","Normal value","XOF","CFA Franc - BCEAO",6.81592492090684
"1332","SEN","Senegal","_T",2004,4779214.317,"A","Normal value","XOF","CFA Franc - BCEAO",3.86585927108537
"1333","SEN","Senegal","_T",2005,5139888.697,"A","Normal value","XOF","CFA Franc - BCEAO",7.54672956843672
"1334","SEN","Senegal","_T",2006,5422281.938,"A","Normal value","XOF","CFA Franc - BCEAO",5.49415089795281
"1335","SEN","Senegal","_T",2007,5968156.15,"A","Normal value","XOF","CFA Franc - BCEAO",10.0672413983944
"1336","SEN","Senegal","_T",2008,6789308.138,"A","Normal value","XOF","CFA Franc - BCEAO",13.7588891336229
"1337","SEN","Senegal","_T",2009,6870369.196,"A","Normal value","XOF","CFA Franc - BCEAO",1.19395167154512
"1338","SEN","Senegal","_T",2010,7190906.595,"A","Normal value","XOF","CFA Franc - BCEAO",4.66550471824163
"1339","SEN","Senegal","_T",2011,7556878.799,"A","Normal value","XOF","CFA Franc - BCEAO",5.08937502059154
"1340","SEN","Senegal","_T",2012,8200433.932,"A","Normal value","XOF","CFA Franc - BCEAO",8.51614998887056
"1341","SEN","Senegal","_T",2013,8476091.154,"A","Normal value","XOF","CFA Franc - BCEAO",3.36149555359895
"1342","SEN","Senegal","_T",2014,8810233,"A","Normal value","XOF","CFA Franc - BCEAO",3.94216909574308
"1343","SEN","Senegal","_T",2015,9384867,"A","Normal value","XOF","CFA Franc - BCEAO",6.52234736584152
"1344","SEN","Senegal","_T",2016,10124160,"A","Normal value","XOF","CFA Franc - BCEAO",7.87750108765526
"1345","SEN","Senegal","_T",2017,11025109,"A","Normal value","XOF","CFA Franc - BCEAO",8.89900001580378
"1346","SEN","Senegal","_T",2018,11706792,"A","Normal value","XOF","CFA Franc - BCEAO",6.18300463061182
"1347","SEN","Senegal","_T",2019,12262391,"A","Normal value","XOF","CFA Franc - BCEAO",4.74595431438433
"1348","SEN","Senegal","_T",2020,12690904,"A","Normal value","XOF","CFA Franc - BCEAO",3.49453055280981
"1349","SEN","Senegal","_T",2021,13733123,"A","Normal value","XOF","CFA Franc - BCEAO",8.21233065824152
"1350","SEN","Senegal","_T",2022,15654946,"A","Normal value","XOF","CFA Franc - BCEAO",13.9940711227883
"1351","SRB","Serbia","_T",1995,55843.045,"A","Normal value","RSD","Serbian dinar",NA
"1352","SRB","Serbia","_T",1996,108814.627,"A","Normal value","RSD","Serbian dinar",94.857975599289
"1353","SRB","Serbia","_T",1997,140704.405,"A","Normal value","RSD","Serbian dinar",29.306517771733
"1354","SRB","Serbia","_T",1998,178801.788,"A","Normal value","RSD","Serbian dinar",27.0761835779058
"1355","SRB","Serbia","_T",1999,208656.948,"A","Normal value","RSD","Serbian dinar",16.6973498050254
"1356","SRB","Serbia","_T",2000,402361.558,"A","Normal value","RSD","Serbian dinar",92.834009054901
"1357","SRB","Serbia","_T",2001,771513.737,"A","Normal value","RSD","Serbian dinar",91.7463837338059
"1358","SRB","Serbia","_T",2002,932883.177,"A","Normal value","RSD","Serbian dinar",20.9159516235548
"1359","SRB","Serbia","_T",2003,1098478.914,"A","Normal value","RSD","Serbian dinar",17.7509618656142
"1360","SRB","Serbia","_T",2004,1286435.406,"A","Normal value","RSD","Serbian dinar",17.1106144692004
"1361","SRB","Serbia","_T",2005,1533638.919,"A","Normal value","RSD","Serbian dinar",19.2161621055383
"1362","SRB","Serbia","_T",2006,1813646.17,"A","Normal value","RSD","Serbian dinar",18.2577037874454
"1363","SRB","Serbia","_T",2007,2092801.329,"A","Normal value","RSD","Serbian dinar",15.3919305550101
"1364","SRB","Serbia","_T",2008,2431807.854,"A","Normal value","RSD","Serbian dinar",16.1986959919405
"1365","SRB","Serbia","_T",2009,2555322.462,"A","Normal value","RSD","Serbian dinar",5.07912694651573
"1366","SRB","Serbia","_T",2010,2716989.776,"A","Normal value","RSD","Serbian dinar",6.32668934759281
"1367","SRB","Serbia","_T",2011,3047677.479,"A","Normal value","RSD","Serbian dinar",12.1711059026083
"1368","SRB","Serbia","_T",2012,3215813.28,"A","Normal value","RSD","Serbian dinar",5.51685019686429
"1369","SRB","Serbia","_T",2013,3487377.16,"A","Normal value","RSD","Serbian dinar",8.44464079083598
"1370","SRB","Serbia","_T",2014,3494671.615,"A","Normal value","RSD","Serbian dinar",0.209167367489442
"1371","SRB","Serbia","_T",2015,3597767.281,"A","Normal value","RSD","Serbian dinar",2.95008164880178
"1372","SRB","Serbia","_T",2016,3755978.314,"A","Normal value","RSD","Serbian dinar",4.39747823144428
"1373","SRB","Serbia","_T",2017,3952669.83,"A","Normal value","RSD","Serbian dinar",5.23675856345747
"1374","SRB","Serbia","_T",2018,4202926.256,"A","Normal value","RSD","Serbian dinar",6.33132633797546
"1375","SRB","Serbia","_T",2019,4484953.211,"A","Normal value","RSD","Serbian dinar",6.71025228190442
"1376","SRB","Serbia","_T",2020,4574270.091,"A","Normal value","RSD","Serbian dinar",1.99147852381018
"1377","SRB","Serbia","_T",2021,5185968.634,"A","Normal value","RSD","Serbian dinar",13.3725934593048
"1378","SRB","Serbia","_T",2022,5963658.664,"P","Provisional value","RSD","Serbian dinar",14.9960419139704
"1379","SVK","Slovak Republic","_T",1995,17117.38,"A","Normal value","EUR","Euro",NA
"1380","SVK","Slovak Republic","_T",1996,19293.779,"A","Normal value","EUR","Euro",12.7145567838069
"1381","SVK","Slovak Republic","_T",1997,21504.295,"A","Normal value","EUR","Euro",11.4571437767583
"1382","SVK","Slovak Republic","_T",1998,23497.986,"A","Normal value","EUR","Euro",9.27112932556033
"1383","SVK","Slovak Republic","_T",1999,25280.593,"A","Normal value","EUR","Euro",7.58621185662465
"1384","SVK","Slovak Republic","_T",2000,27967.037,"A","Normal value","EUR","Euro",10.6265070601785
"1385","SVK","Slovak Republic","_T",2001,30735.672,"A","Normal value","EUR","Euro",9.89963648991489
"1386","SVK","Slovak Republic","_T",2002,33385.179,"A","Normal value","EUR","Euro",8.62029956592457
"1387","SVK","Slovak Republic","_T",2003,36881.485,"A","Normal value","EUR","Euro",10.4726291867418
"1388","SVK","Slovak Republic","_T",2004,40910.969,"A","Normal value","EUR","Euro",10.9254928319725
"1389","SVK","Slovak Republic","_T",2005,44621.292,"A","Normal value","EUR","Euro",9.0692620846991
"1390","SVK","Slovak Republic","_T",2006,50466.113,"A","Normal value","EUR","Euro",13.0987265003443
"1391","SVK","Slovak Republic","_T",2007,56567.395,"A","Normal value","EUR","Euro",12.0898591892742
"1392","SVK","Slovak Republic","_T",2008,61813.488,"A","Normal value","EUR","Euro",9.27405796218829
"1393","SVK","Slovak Republic","_T",2009,57993.535,"A","Normal value","EUR","Euro",-6.17980496424986
"1394","SVK","Slovak Republic","_T",2010,62331.297,"A","Normal value","EUR","Euro",7.4797337323893
"1395","SVK","Slovak Republic","_T",2011,64659.738,"A","Normal value","EUR","Euro",3.73558888081536
"1396","SVK","Slovak Republic","_T",2012,66940.498,"A","Normal value","EUR","Euro",3.52732638663029
"1397","SVK","Slovak Republic","_T",2013,67402.661,"A","Normal value","EUR","Euro",0.690408667112076
"1398","SVK","Slovak Republic","_T",2014,68941.835,"A","Normal value","EUR","Euro",2.28355079334333
"1399","SVK","Slovak Republic","_T",2015,72144.658,"A","Normal value","EUR","Euro",4.64568864463789
"1400","SVK","Slovak Republic","_T",2016,73235.73,"A","Normal value","EUR","Euro",1.51233927812091
"1401","SVK","Slovak Republic","_T",2017,75861.912,"A","Normal value","EUR","Euro",3.58592998253721
"1402","SVK","Slovak Republic","_T",2018,80517.348,"A","Normal value","EUR","Euro",6.13672378834849
"1403","SVK","Slovak Republic","_T",2019,84425.832,"A","Normal value","EUR","Euro",4.85421352923844
"1404","SVK","Slovak Republic","_T",2020,83784.038,"A","Normal value","EUR","Euro",-0.760186763690993
"1405","SVK","Slovak Republic","_T",2021,89454.248,"A","Normal value","EUR","Euro",6.76764946564166
"1406","SVK","Slovak Republic","_T",2022,97892.365,"A","Normal value","EUR","Euro",9.43288573618102
"1407","SVK","Slovak Republic","_T",2023,112015.667,"A","Normal value","EUR","Euro",14.4273784783931
"1408","SVN","Slovenia","_T",1995,9069.445,"A","Normal value","EUR","Euro",NA
"1409","SVN","Slovenia","_T",1996,10455.945,"A","Normal value","EUR","Euro",15.287594775645
"1410","SVN","Slovenia","_T",1997,12052.687,"A","Normal value","EUR","Euro",15.271140006953
"1411","SVN","Slovenia","_T",1998,13312.955,"A","Normal value","EUR","Euro",10.4563239715758
"1412","SVN","Slovenia","_T",1999,14863.771,"A","Normal value","EUR","Euro",11.6489239241025
"1413","SVN","Slovenia","_T",2000,16464.202,"A","Normal value","EUR","Euro",10.7673281564954
"1414","SVN","Slovenia","_T",2001,18555.797,"A","Normal value","EUR","Euro",12.703895396813
"1415","SVN","Slovenia","_T",2002,20566.068,"A","Normal value","EUR","Euro",10.8336548411259
"1416","SVN","Slovenia","_T",2003,22419.073,"A","Normal value","EUR","Euro",9.01001105315805
"1417","SVN","Slovenia","_T",2004,24239.16,"A","Normal value","EUR","Euro",8.11847572823372
"1418","SVN","Slovenia","_T",2005,25568.708,"A","Normal value","EUR","Euro",5.48512407195628
"1419","SVN","Slovenia","_T",2006,27649.612,"A","Normal value","EUR","Euro",8.13847926926931
"1420","SVN","Slovenia","_T",2007,30729.582,"A","Normal value","EUR","Euro",11.1392883198506
"1421","SVN","Slovenia","_T",2008,33204.329,"A","Normal value","EUR","Euro",8.0533051181757
"1422","SVN","Slovenia","_T",2009,31725.24,"A","Normal value","EUR","Euro",-4.45450651931559
"1423","SVN","Slovenia","_T",2010,31693.477,"A","Normal value","EUR","Euro",-0.100119021952246
"1424","SVN","Slovenia","_T",2011,32265.72,"A","Normal value","EUR","Euro",1.80555449943218
"1425","SVN","Slovenia","_T",2012,31475.162,"A","Normal value","EUR","Euro",-2.45014833079814
"1426","SVN","Slovenia","_T",2013,31508.782,"A","Normal value","EUR","Euro",0.106814382718662
"1427","SVN","Slovenia","_T",2014,32531.992,"A","Normal value","EUR","Euro",3.24738036525817
"1428","SVN","Slovenia","_T",2015,33591.727,"A","Normal value","EUR","Euro",3.25751647793348
"1429","SVN","Slovenia","_T",2016,35029.563,"A","Normal value","EUR","Euro",4.2803277128324
"1430","SVN","Slovenia","_T",2017,37369.987,"A","Normal value","EUR","Euro",6.68128232144945
"1431","SVN","Slovenia","_T",2018,39961.374,"A","Normal value","EUR","Euro",6.9344070149128
"1432","SVN","Slovenia","_T",2019,42377.1,"A","Normal value","EUR","Euro",6.04515250151307
"1433","SVN","Slovenia","_T",2020,41561.642,"A","Normal value","EUR","Euro",-1.92428929775751
"1434","SVN","Slovenia","_T",2021,45897.508,"A","Normal value","EUR","Euro",10.4323741588458
"1435","SVN","Slovenia","_T",2022,50199.202,"A","Normal value","EUR","Euro",9.37239119823236
"1436","SWE","Sweden","_T",1993,1438412,"A","Normal value","SEK","Swedish krona",NA
"1437","SWE","Sweden","_T",1994,1537707,"A","Normal value","SEK","Swedish krona",6.90309869494971
"1438","SWE","Sweden","_T",1995,1675560,"A","Normal value","SEK","Swedish krona",8.96484180666408
"1439","SWE","Sweden","_T",1996,1728250,"A","Normal value","SEK","Swedish krona",3.14462030604693
"1440","SWE","Sweden","_T",1997,1810791,"A","Normal value","SEK","Swedish krona",4.77598727036019
"1441","SWE","Sweden","_T",1998,1902548,"A","Normal value","SEK","Swedish krona",5.06723304898246
"1442","SWE","Sweden","_T",1999,2002888,"A","Normal value","SEK","Swedish krona",5.27397994689227
"1443","SWE","Sweden","_T",2000,2140595,"A","Normal value","SEK","Swedish krona",6.8754218907897
"1444","SWE","Sweden","_T",2001,2224423,"A","Normal value","SEK","Swedish krona",3.9161074374181
"1445","SWE","Sweden","_T",2002,2304452,"A","Normal value","SEK","Swedish krona",3.59774197623384
"1446","SWE","Sweden","_T",2003,2398214,"A","Normal value","SEK","Swedish krona",4.06873304369108
"1447","SWE","Sweden","_T",2004,2515147,"A","Normal value","SEK","Swedish krona",4.87583676852858
"1448","SWE","Sweden","_T",2005,2594653,"A","Normal value","SEK","Swedish krona",3.16108760243437
"1449","SWE","Sweden","_T",2006,2767971,"A","Normal value","SEK","Swedish krona",6.67981421793203
"1450","SWE","Sweden","_T",2007,2944571,"A","Normal value","SEK","Swedish krona",6.38012464725967
"1451","SWE","Sweden","_T",2008,3021539,"A","Normal value","SEK","Swedish krona",2.61389519899503
"1452","SWE","Sweden","_T",2009,2947488,"A","Normal value","SEK","Swedish krona",-2.45077094818237
"1453","SWE","Sweden","_T",2010,3153052,"A","Normal value","SEK","Swedish krona",6.97420990348392
"1454","SWE","Sweden","_T",2011,3303265,"A","Normal value","SEK","Swedish krona",4.76405083075065
"1455","SWE","Sweden","_T",2012,3320607,"A","Normal value","SEK","Swedish krona",0.52499572392769
"1456","SWE","Sweden","_T",2013,3392439,"A","Normal value","SEK","Swedish krona",2.16321895364311
"1457","SWE","Sweden","_T",2014,3549983,"A","Normal value","SEK","Swedish krona",4.64397443844974
"1458","SWE","Sweden","_T",2015,3788043,"A","Normal value","SEK","Swedish krona",6.70594760594628
"1459","SWE","Sweden","_T",2016,3910818,"A","Normal value","SEK","Swedish krona",3.24111949098783
"1460","SWE","Sweden","_T",2017,4100646,"A","Normal value","SEK","Swedish krona",4.85392058643486
"1461","SWE","Sweden","_T",2018,4278918,"A","Normal value","SEK","Swedish krona",4.34741257840838
"1462","SWE","Sweden","_T",2019,4484615,"A","Normal value","SEK","Swedish krona",4.80721995607301
"1463","SWE","Sweden","_T",2020,4472395,"A","Normal value","SEK","Swedish krona",-0.2724871588754
"1464","SWE","Sweden","_T",2021,4872894,"A","Normal value","SEK","Swedish krona",8.95491118293442
"1465","SWE","Sweden","_T",2022,5329470,"A","Normal value","SEK","Swedish krona",9.36970925285877
"1466","TUR","Türkiye","_T",1998,66262.261,"A","Normal value","TRY","Turkish lira",NA
"1467","TUR","Türkiye","_T",1999,97991.018,"A","Normal value","TRY","Turkish lira",47.8836014967856
"1468","TUR","Türkiye","_T",2000,153640.276,"A","Normal value","TRY","Turkish lira",56.7901621350643
"1469","TUR","Türkiye","_T",2001,220718.383,"A","Normal value","TRY","Turkish lira",43.6591945460967
"1470","TUR","Türkiye","_T",2002,319950.645,"A","Normal value","TRY","Turkish lira",44.958766302669
"1471","TUR","Türkiye","_T",2003,414242.214,"A","Normal value","TRY","Turkish lira",29.4706607014341
"1472","TUR","Türkiye","_T",2004,510087.759,"A","Normal value","TRY","Turkish lira",23.1375610115873
"1473","TUR","Türkiye","_T",2005,594883.276,"A","Normal value","TRY","Turkish lira",16.6237114111966
"1474","TUR","Türkiye","_T",2006,696783.871,"A","Normal value","TRY","Turkish lira",17.1295107983503
"1475","TUR","Türkiye","_T",2007,787510.233,"A","Normal value","TRY","Turkish lira",13.0207322207089
"1476","TUR","Türkiye","_T",2008,893612.618,"A","Normal value","TRY","Turkish lira",13.4731436562806
"1477","TUR","Türkiye","_T",2009,898263.064,"A","Normal value","TRY","Turkish lira",0.520409616686948
"1478","TUR","Türkiye","_T",2010,1027561.054,"A","Normal value","TRY","Turkish lira",14.3942231604438
"1479","TUR","Türkiye","_T",2011,1237146.314,"A","Normal value","TRY","Turkish lira",20.3963802621893
"1480","TUR","Türkiye","_T",2012,1397219.904,"A","Normal value","TRY","Turkish lira",12.9389376332087
"1481","TUR","Türkiye","_T",2013,1599039.31,"A","Normal value","TRY","Turkish lira",14.4443552101016
"1482","TUR","Türkiye","_T",2014,1818621.907,"A","Normal value","TRY","Turkish lira",13.7321575290103
"1483","TUR","Türkiye","_T",2015,2073020.639,"A","Normal value","TRY","Turkish lira",13.9885443489272
"1484","TUR","Türkiye","_T",2016,2316930.424,"A","Normal value","TRY","Turkish lira",11.7659120421328
"1485","TUR","Türkiye","_T",2017,2779809.362,"A","Normal value","TRY","Turkish lira",19.9781112633014
"1486","TUR","Türkiye","_T",2018,3371990.85,"A","Normal value","TRY","Turkish lira",21.3029532202863
"1487","TUR","Türkiye","_T",2019,3887950.309,"A","Normal value","TRY","Turkish lira",15.3013303402054
"1488","TUR","Türkiye","_T",2020,4488017.525,"A","Normal value","TRY","Turkish lira",15.4340248282222
"1489","TUR","Türkiye","_T",2021,6488544.712,"A","Normal value","TRY","Turkish lira",44.5748523898645
"1490","TUR","Türkiye","_T",2022,13436786.794,"A","Normal value","TRY","Turkish lira",107.084753059493
"1491","USA","United States","_T",1997,8258301.438,"A","Normal value","USD","US dollar",NA
"1492","USA","United States","_T",1998,8727890.386,"A","Normal value","USD","US dollar",5.6862655296066
"1493","USA","United States","_T",1999,9284421.44,"A","Normal value","USD","US dollar",6.37646704285729
"1494","USA","United States","_T",2000,9884024.456,"A","Normal value","USD","US dollar",6.4581624162033
"1495","USA","United States","_T",2001,10223808.761,"A","Normal value","USD","US dollar",3.43771210312756
"1496","USA","United States","_T",2002,10545487.824,"A","Normal value","USD","US dollar",3.14637206661263
"1497","USA","United States","_T",2003,11051413.697,"A","Normal value","USD","US dollar",4.79755779385177
"1498","USA","United States","_T",2004,11774846.104,"A","Normal value","USD","US dollar",6.54606213136679
"1499","USA","United States","_T",2005,12567500.825,"A","Normal value","USD","US dollar",6.73176289523418
"1500","USA","United States","_T",2006,13304108.691,"A","Normal value","USD","US dollar",5.86121199637956
"1501","USA","United States","_T",2007,13956204.161,"A","Normal value","USD","US dollar",4.90145927957678
"1502","USA","United States","_T",2008,14247897.632,"A","Normal value","USD","US dollar",2.09006308330687
"1503","USA","United States","_T",2009,14006528.504,"A","Normal value","USD","US dollar",-1.69406837579951
"1504","USA","United States","_T",2010,14539845.025,"A","Normal value","USD","US dollar",3.80762814174615
"1505","USA","United States","_T",2011,15055228.608,"A","Normal value","USD","US dollar",3.54462913541266
"1506","USA","United States","_T",2012,15681140.2,"A","Normal value","USD","US dollar",4.15743665072881
"1507","USA","United States","_T",2013,16233259.257,"A","Normal value","USD","US dollar",3.52091142581583
"1508","USA","United States","_T",2014,16906767.005,"A","Normal value","USD","US dollar",4.14893729803258
"1509","USA","United States","_T",2015,17543951.899,"A","Normal value","USD","US dollar",3.76881572811384
"1510","USA","United States","_T",2016,18026678.135,"A","Normal value","USD","US dollar",2.75152507701253
"1511","USA","United States","_T",2017,18779119.115,"A","Normal value","USD","US dollar",4.17404124245766
"1512","USA","United States","_T",2018,19767243.575,"A","Normal value","USD","US dollar",5.26182540271938
"1513","USA","United States","_T",2019,20589955.924,"A","Normal value","USD","US dollar",4.16199833769691
"1514","USA","United States","_T",2020,20343314.432,"A","Normal value","USD","US dollar",-1.19787285077434
"1515","USA","United States","_T",2021,22485863.476,"A","Normal value","USD","US dollar",10.5319565853525
"1516","ZMB","Zambia","_T",2010,91836.3,"A","Normal value","ZMW","Kwacha",NA
"1517","ZMB","Zambia","_T",2011,107598,"A","Normal value","ZMW","Kwacha",17.1628212373539
"1518","ZMB","Zambia","_T",2012,124088,"A","Normal value","ZMW","Kwacha",15.3255636721872
"1519","ZMB","Zambia","_T",2013,142130,"A","Normal value","ZMW","Kwacha",14.5396815163432
"1520","ZMB","Zambia","_T",2014,155751,"A","Normal value","ZMW","Kwacha",9.58347991275593
"1521","ZMB","Zambia","_T",2015,173982,"A","Normal value","ZMW","Kwacha",11.7052217963288
"1522","ZMB","Zambia","_T",2016,205916,"A","Normal value","ZMW","Kwacha",18.3547723327701
"1523","ZMB","Zambia","_T",2017,230054,"A","Normal value","ZMW","Kwacha",11.7222556770722
"1524","ZMB","Zambia","_T",2018,253355.886,"A","Normal value","ZMW","Kwacha",10.1288766985143
"1525","ZMB","Zambia","_T",2019,277634,"A","Normal value","ZMW","Kwacha",9.58261297312035
"1526","ZMB","Zambia","_T",2020,321762.727,"A","Normal value","ZMW","Kwacha",15.8945687487844
"1527","ZMB","Zambia","_T",2021,424650.366,"A","Normal value","ZMW","Kwacha",31.9762453405611
