"Country","Industry","Industry_simple","Code_num","Code_type","Code_length","Aggregate_level","GVA_abbrev","Units","GVA_total","Currency_ISO","Metric","Metric_type","Year","Base_year","Effective_year_GDP","GDP_annual","GDP_perc_norm","Source1","Source1_info","Confidence1","Notes","Source2"
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,2557.6,1e+06,2557600000,"PAB","GDP","Current",2021,"Current",2021,67406738100,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Category = ""Explotación de minas y canteras""
2 sheets in the excel doc that could be right data (spanish!)",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,2756.9,1e+06,2756900000,"PAB","GDP","Current",2022,"Current",2022,76522511800,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Category = ""Explotación de minas y canteras""
2 sheets in the excel doc that could be right data (spanish!)",NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,23758.4,1e+06,23758400000,"PGK","GVA","Current",2019,"Current",2019,83845179700,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,20041.3,1e+06,20041300000,"PGK","GVA","Current",2020,"Current",2020,8.2515e+10,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,23206,1e+06,2.3206e+10,"PGK","GVA","Current",2021,"Current",2021,91625732515.011,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,35533.1,1e+06,35533100000,"PGK","GVA","Current",2022,"Current",2022,111241167818.15,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,9038.7,1e+06,9038700000,"PGK","GVA","Current",2019,"Current",2019,83845179700,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,8377.9,1e+06,8377900000,"PGK","GVA","Current",2020,"Current",2020,8.2515e+10,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,7530.8,1e+06,7530800000,"PGK","GVA","Current",2021,"Current",2021,91625732515.011,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,9135.4,1e+06,9135400000,"PGK","GVA","Current",2022,"Current",2022,111241167818.15,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022 > Table 4. Industry Gross Value Added, Current Price Estimates","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,20889.1,1e+06,20889100000,"PGK","GVA","Constant",2019,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,18976.7,1e+06,18976700000,"PGK","GVA","Constant",2020,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,16774.3,1e+06,16774300000,"PGK","GVA","Constant",2021,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Mining and quarrying","Mining","B","ISIC",1,1,17636.1,1e+06,17636100000,"PGK","GVA","Constant",2022,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,7832.4,1e+06,7832400000,"PGK","GVA","Constant",2019,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,6016.2,1e+06,6016200000,"PGK","GVA","Constant",2020,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,4739.7,1e+06,4739700000,"PGK","GVA","Constant",2021,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Papua New Guinea","Other Mining","Mining","B","ISIC",2,5,5437.6,1e+06,5437600000,"PGK","GVA","Constant",2022,"2016",2016,65038163500,NA,"https://www.nso.gov.pg/statistics/economy/gross-domestic-products/gross-domestic-products-2016-2022/","PNG National Accounts 2016-2022","High",NA,NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,4.94069e+11,1,4.94069e+11,"PLN","GDP","Constant",2019,"2015",2015,1.798471e+12,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","used world bank data for constant",NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,4.77872e+11,1,4.77872e+11,"PLN","GDP","Constant",2020,"2015",2015,1.798471e+12,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","used world bank data for constant",NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,4.77507e+11,1,4.77507e+11,"PLN","GDP","Constant",2021,"2015",2015,1.798471e+12,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","used world bank data for constant",NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,5.05778e+11,1,5.05778e+11,"PLN","GDP","Constant",2022,"2015",2015,1.798471e+12,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","used world bank data for constant",NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,32966,1e+06,3.2966e+10,"PLN","GDP","Current",2019,"Current",2019,2.288492e+12,NA,"https://stat.gov.pl/en/topics/national-accounts/annual-national-accounts/revised-estimate-of-gross-domestic-product-for-the-year-2022,7,9.html","Revised estimate of gross domestic product for the year 2022. Table 2 in XLSX format > Table 2. Gross domestic product (current prices)","High",NA,NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,30682,1e+06,3.0682e+10,"PLN","GDP","Current",2020,"Current",2020,2.337672e+12,NA,"https://stat.gov.pl/en/topics/national-accounts/annual-national-accounts/revised-estimate-of-gross-domestic-product-for-the-year-2022,7,9.html","Revised estimate of gross domestic product for the year 2022. Table 2 in XLSX format > Table 2. Gross domestic product (current prices)","High",NA,NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,36708,1e+06,3.6708e+10,"PLN","GDP","Current",2021,"Current",2021,2.631302e+12,NA,"https://stat.gov.pl/en/topics/national-accounts/annual-national-accounts/revised-estimate-of-gross-domestic-product-for-the-year-2022,7,9.html","Revised estimate of gross domestic product for the year 2022. Table 2 in XLSX format > Table 2. Gross domestic product (current prices)","High",NA,NA
"Poland","Mining and quarrying","Mining","B","ISIC",1,1,55171,1e+06,5.5171e+10,"PLN","GDP","Current",2022,"Current",2022,3.067495e+12,NA,"https://stat.gov.pl/en/topics/national-accounts/annual-national-accounts/revised-estimate-of-gross-domestic-product-for-the-year-2022,7,9.html","Revised estimate of gross domestic product for the year 2022. Table 2 in XLSX format > Table 2. Gross domestic product (current prices)","High",NA,NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,577.2,1e+06,577200000,"EUR","GVA","Current",2019,"Current",2019,214374620000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.1.xls","High",NA,NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,546.4,1e+06,546400000,"EUR","GVA","Current",2020,"Current",2020,200518859000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.1.xls","High",NA,NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,793.6,1e+06,793600000,"EUR","GVA","Current",2021,"Current",2021,216053209000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.1.xls","High",NA,NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,720.7,1e+06,720700000,"EUR","GVA","Current",2022,"Current",2022,242340811000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.1.xls","High",NA,NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,590.9,1e+06,590900000,"EUR","GVA","Constant",2019,"2016",2016,186489811000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.4.xls","Medium","Multiple values + sources for Portugal (C.1.1.15.xls vs. C.1.1.4.xls)",NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,575,1e+06,5.75e+08,"EUR","GVA","Constant",2020,"2016",2016,186489811000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.4.xls","Medium","Multiple values + sources for Portugal (C.1.1.15.xls vs. C.1.1.4.xls)",NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,549.4,1e+06,549400000,"EUR","GVA","Constant",2021,"2016",2016,186489811000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.4.xls","Medium","Multiple values + sources for Portugal (C.1.1.15.xls vs. C.1.1.4.xls)",NA
"Portugal","Mining and quarrying","Mining","B","NACE",1,1,746.6,1e+06,746600000,"EUR","GVA","Constant",2022,"2016",2016,186489811000,NA,"https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=cn_quadros&boui=391530588","C.1.1.4.xls","Medium","Multiple values + sources for Portugal (C.1.1.15.xls vs. C.1.1.4.xls)",NA
"Russia","Mining and quarrying","Mining","B","OKVED",1,1,19656719,1e+06,1.9656719e+13,"RUB","GVA","Current",2017,"Current",2017,9.18432e+13,NA,"https://eng.rosstat.gov.ru/folder/13913","Current market value of fixed capital of the Russian Federation by types of economic activity at the end of the year","Medium","2017-2019
OKVED code type",NA
"Russia","Mining and quarrying","Mining","B","OKVED",1,1,20954084,1e+06,2.0954084e+13,"RUB","GVA","Current",2018,"Current",2018,1.038617e+14,NA,"https://eng.rosstat.gov.ru/folder/13913","Current market value of fixed capital of the Russian Federation by types of economic activity at the end of the year","Medium","2017-2019
OKVED code type",NA
"Russia","Mining and quarrying","Mining","B","OKVED",1,1,22880904,1e+06,2.2880904e+13,"RUB","GVA","Current",2019,"Current",2019,1.096083e+14,NA,"https://eng.rosstat.gov.ru/folder/13913","Current market value of fixed capital of the Russian Federation by types of economic activity at the end of the year","Medium","2017-2019
OKVED code type",NA
"South Korea","Mining and quarrying","Mining","B","KSIC",1,1,2128.2,1e+09,2.1282e+12,"KRW","GVA","Current",2018,"Current",2018,1.8981926e+15,NA,"https://ecos.bok.or.kr/#/SearchStat","2.1.3.1.2. Gross Value Added and Factor Income by Economic Activities (current prices, annual)","High","KSIC code type (comparable to ISIC)",NA
"South Korea","Mining and quarrying","Mining","B","KSIC",1,1,2008.9,1e+09,2.0089e+12,"KRW","GVA","Current",2019,"Current",2019,1.9244981e+15,NA,"https://ecos.bok.or.kr/#/SearchStat","2.1.3.1.2. Gross Value Added and Factor Income by Economic Activities (current prices, annual)","High","KSIC code type (comparable to ISIC)",NA
"South Korea","Mining and quarrying","Mining","B","KSIC",1,1,1857.2,1e+09,1.8572e+12,"KRW","GVA","Current",2020,"Current",2020,1.9407262e+15,NA,"https://ecos.bok.or.kr/#/SearchStat","2.1.3.1.2. Gross Value Added and Factor Income by Economic Activities (current prices, annual)","High","KSIC code type (comparable to ISIC)",NA
"South Korea","Mining and quarrying","Mining","B","KSIC",1,1,1868.3,1e+09,1.8683e+12,"KRW","GVA","Current",2021,"Current",2021,2.0801985e+15,NA,"https://ecos.bok.or.kr/#/SearchStat","2.1.3.1.2. Gross Value Added and Factor Income by Economic Activities (current prices, annual)","High","KSIC code type (comparable to ISIC)",NA
"Spain","Mining and quarrying","Mining","B","ISIC",1,1,3048,1e+06,3.048e+09,"EUR","GVA","Current",2019,"Current",2019,1.245513e+12,NA,"https://www.ine.es/jaxiT3/Tabla.htm?t=32450","Current","High","2019-2022",NA
"Spain","Mining and quarrying","Mining","B","ISIC",1,1,2404,1e+06,2.404e+09,"EUR","GVA","Current",2020,"Current",2020,1.11901e+12,NA,"https://www.ine.es/jaxiT3/Tabla.htm?t=32450","Current","High","2019-2022",NA
"Spain","Mining and quarrying","Mining","B","ISIC",1,1,4120,1e+06,4.12e+09,"EUR","GVA","Current",2021,"Current",2021,1.22229e+12,NA,"https://www.ine.es/jaxiT3/Tabla.htm?t=32450","Current","High","2019-2022",NA
"Spain","Mining and quarrying","Mining","B","ISIC",1,1,6734,1e+06,6.734e+09,"EUR","GVA","Current",2022,"Current",2022,1.346377e+12,NA,"https://www.ine.es/jaxiT3/Tabla.htm?t=32450","Current","High","2019-2022",NA
"Switzerland","Mining and quarrying","Mining","B","ISIC",1,1,922,1e+06,9.22e+08,"CHF","GVA","Current",2019,"Current",2019,716878590000,NA,"https://www.bfs.admin.ch/bfs/en/home/statistics/national-economy/national-accounts/production.assetdetail.27065085.html","Download table > Nominal > GVA","High",NA,NA
"Switzerland","Mining and quarrying","Mining","B","ISIC",1,1,909,1e+06,9.09e+08,"CHF","GVA","Current",2020,"Current",2020,696619959000,NA,"https://www.bfs.admin.ch/bfs/en/home/statistics/national-economy/national-accounts/production.assetdetail.27065085.html","Download table > Nominal > GVA","High",NA,NA
"Switzerland","Mining and quarrying","Mining","B","ISIC",1,1,999,1e+06,9.99e+08,"CHF","GVA","Current",2021,"Current",2021,743330231000,NA,"https://www.bfs.admin.ch/bfs/en/home/statistics/national-economy/national-accounts/production.assetdetail.27065085.html","Download table > Nominal > GVA","High",NA,NA
"Switzerland","Mining and quarrying","Mining","B","ISIC",1,1,951,1e+06,9.51e+08,"CHF","GVA","Current",2022,"Current",2022,781460269000,NA,"https://www.bfs.admin.ch/bfs/en/home/statistics/national-economy/national-accounts/production.assetdetail.27065085.html","Download table > Nominal > GVA","High",NA,NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,8097,1000,8097000,"PT","GDP","Current",2018,"Current",2018,1072556000,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 2. GDP by sector at current prices (T$000)","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,8611,1000,8611000,"PT","GDP","Current",2019,"Current",2019,1163344000,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 2. GDP by sector at current prices (T$000)","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,8067,1000,8067000,"PT","GDP","Current",2020,"Current",2020,1119952000,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 2. GDP by sector at current prices (T$000)","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,7648,1000,7648000,"PT","GDP","Current",2021,"Current",2021,1068862000,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 2. GDP by sector at current prices (T$000)","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,6882,1000,6882000,"PT","GDP","Constant",2018,"2017",2017,1017668100,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 3:  GDP by sector at constant 2016-17 prices","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,5300,1000,5300000,"PT","GDP","Constant",2019,"2017",2017,1017668100,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 3:  GDP by sector at constant 2016-17 prices","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,4850,1000,4850000,"PT","GDP","Constant",2020,"2017",2017,1017668100,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 3:  GDP by sector at constant 2016-17 prices","High","Unsure about classification code number",NA
"Tonga","Mining and quarrying","Mining",NA,NA,NA,1,4547,1000,4547000,"PT","GDP","Constant",2021,"2017",2017,1017668100,NA,"https://tongastats.gov.to/statistics/economics/national-accounts/#74-246-wpfd-2020-21","Tables-for-report-2020-21 > Table 3:  GDP by sector at constant 2016-17 prices","High","Unsure about classification code number",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,21312,1e+06,2.1312e+10,"GBP","GVA","Constant",2021,"2019",2019,2.233921e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1b: ITL1 & UK, chained volume measures in 2019 money value, pounds million [note 1,2]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,21777,1e+06,2.1777e+10,"GBP","GVA","Constant",2021,"2019",2019,2.233921e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1b: ITL1 & UK, chained volume measures in 2019 money value, pounds million [note 1,2]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,21070,1e+06,2.107e+10,"GBP","GVA","Constant",2021,"2019",2019,2.233921e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1b: ITL1 & UK, chained volume measures in 2019 money value, pounds million [note 1,2]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,18763,1e+06,1.8763e+10,"GBP","GVA","Constant",2021,"2019",2019,2.233921e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1b: ITL1 & UK, chained volume measures in 2019 money value, pounds million [note 1,2]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,22682,1e+06,2.2682e+10,"GBP","GVA","Current",2018,"Current",2018,2.152304e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1c: ITL1 & UK, current price estimates, pounds million [note 1]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,21777,1e+06,2.1777e+10,"GBP","GVA","Current",2019,"Current",2019,2.233921e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1c: ITL1 & UK, current price estimates, pounds million [note 1]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,14629,1e+06,1.4629e+10,"GBP","GVA","Current",2020,"Current",2020,2.104288e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1c: ITL1 & UK, current price estimates, pounds million [note 1]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United Kingdom","Mining and quarrying","Mining","B","ISIC",1,1,17440,1e+06,1.744e+10,"GBP","GVA","Current",2021,"Current",2021,2.284079e+12,NA,"https://www.ons.gov.uk/economy/grossvalueaddedgva/datasets/nominalandrealregionalgrossvalueaddedbalancedbyindustry","Table 1c: ITL1 & UK, current price estimates, pounds million [note 1]","High","Data also had ""mining and quarrying, excluding support services"" - didn't collect, pretty similar values",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,53,1e+09,5.3e+10,"USD","GVA","Current",2019,"Current",2019,21380976119000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxIl1dfQ==","Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,57.1,1e+09,5.71e+10,"USD","GVA","Current",2020,"Current",2020,21060473613000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxIl1dfQ==","Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,67.4,1e+09,6.74e+10,"USD","GVA","Current",2021,"Current",2021,23315080560000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxIl1dfQ==","Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,78.3,1e+09,7.83e+10,"USD","GVA","Current",2022,"Current",2022,2.54397e+13,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxIl1dfQ==","Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,51.1,1e+09,5.11e+10,"USD","GVA","Constant",2019,"2017",2017,19477336549000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxMCJdXX0=","Real Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,55.1,1e+09,5.51e+10,"USD","GVA","Constant",2020,"2017",2017,19477336549000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxMCJdXX0=","Real Value Added by Industry","Medium","Code number assumed",NA
"United States","Mining, except oil and gas","Mining","212","NAICS",3,2,54.8,1e+09,5.48e+10,"USD","GVA","Constant",2021,"2017",2017,19477336549000,NA,"https://apps.bea.gov/iTable/?reqid=150&step=2&isuri=1&categories=gdpxind&_gl=1*1plekit*_ga*MTU3MjI5ODIxLjE2OTg5Njc4NDM.*_ga_J4698JNNFT*MTY5OTU1MDQ5My4yLjEuMTY5OTU1MDc5Ni4wLjAuMA..#eyJhcHBpZCI6MTUwLCJzdGVwcyI6WzEsMiwzXSwiZGF0YSI6W1siY2F0ZWdvcmllcyIsIkdkcHhJbmQiXSxbIlRhYmxlX0xpc3QiLCIxMCJdXX0=","Real Value Added by Industry","Medium","Code number assumed",NA
