"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"772","AUS","Australia","A","Agriculture, forestry and fishing",2013,35519,"A","Normal value","AUD","Australian dollar"
"773","AUS","Australia","A","Agriculture, forestry and fishing",2015,39885,"A","Normal value","AUD","Australian dollar"
"774","AUS","Australia","A","Agriculture, forestry and fishing",2017,45322,"A","Normal value","AUD","Australian dollar"
"775","AUS","Australia","A","Agriculture, forestry and fishing",2019,39876,"A","Normal value","AUD","Australian dollar"
"776","AUS","Australia","A","Agriculture, forestry and fishing",2021,62426,"A","Normal value","AUD","Australian dollar"
"777","USA","United States","A","Agriculture, forestry and fishing",1998,110022.333,"A","Normal value","USD","US dollar"
"778","USA","United States","A","Agriculture, forestry and fishing",2000,117942.832,"A","Normal value","USD","US dollar"
"779","USA","United States","A","Agriculture, forestry and fishing",2002,106418.069,"A","Normal value","USD","US dollar"
"780","USA","United States","A","Agriculture, forestry and fishing",2004,154606.58,"A","Normal value","USD","US dollar"
"781","USA","United States","A","Agriculture, forestry and fishing",2006,139466.58,"A","Normal value","USD","US dollar"
"782","USA","United States","A","Agriculture, forestry and fishing",2008,155526.692,"A","Normal value","USD","US dollar"
"783","USA","United States","A","Agriculture, forestry and fishing",2010,154919.659,"A","Normal value","USD","US dollar"
"784","USA","United States","A","Agriculture, forestry and fishing",2012,186811.721,"A","Normal value","USD","US dollar"
"785","USA","United States","A","Agriculture, forestry and fishing",2014,205705.398,"A","Normal value","USD","US dollar"
"786","USA","United States","A","Agriculture, forestry and fishing",2016,176228.444,"A","Normal value","USD","US dollar"
"787","USA","United States","A","Agriculture, forestry and fishing",2018,185598.437,"A","Normal value","USD","US dollar"
"788","USA","United States","A","Agriculture, forestry and fishing",2020,199831.763,"A","Normal value","USD","US dollar"
"789","NOR","Norway","A","Agriculture, forestry and fishing",1970,4669,"A","Normal value","NOK","Norwegian krone"
"790","NOR","Norway","A","Agriculture, forestry and fishing",1972,5246,"A","Normal value","NOK","Norwegian krone"
"791","NOR","Norway","A","Agriculture, forestry and fishing",1974,6607,"A","Normal value","NOK","Norwegian krone"
"792","NOR","Norway","A","Agriculture, forestry and fishing",1976,8637,"A","Normal value","NOK","Norwegian krone"
"793","NOR","Norway","A","Agriculture, forestry and fishing",1978,10314,"A","Normal value","NOK","Norwegian krone"
"794","NOR","Norway","A","Agriculture, forestry and fishing",1980,11541,"A","Normal value","NOK","Norwegian krone"
"795","NOR","Norway","A","Agriculture, forestry and fishing",1982,13823,"A","Normal value","NOK","Norwegian krone"
"796","NOR","Norway","A","Agriculture, forestry and fishing",1984,15554,"A","Normal value","NOK","Norwegian krone"
"797","NOR","Norway","A","Agriculture, forestry and fishing",1986,18206,"A","Normal value","NOK","Norwegian krone"
"798","NOR","Norway","A","Agriculture, forestry and fishing",1988,20493,"A","Normal value","NOK","Norwegian krone"
"799","NOR","Norway","A","Agriculture, forestry and fishing",1990,22376,"A","Normal value","NOK","Norwegian krone"
"800","NOR","Norway","A","Agriculture, forestry and fishing",1992,21366,"A","Normal value","NOK","Norwegian krone"
"801","NOR","Norway","A","Agriculture, forestry and fishing",1994,23361,"A","Normal value","NOK","Norwegian krone"
"802","NOR","Norway","A","Agriculture, forestry and fishing",1996,23489,"A","Normal value","NOK","Norwegian krone"
"803","NOR","Norway","A","Agriculture, forestry and fishing",1998,26337,"A","Normal value","NOK","Norwegian krone"
"804","NOR","Norway","A","Agriculture, forestry and fishing",2000,26925,"A","Normal value","NOK","Norwegian krone"
"805","NOR","Norway","A","Agriculture, forestry and fishing",2002,23053,"A","Normal value","NOK","Norwegian krone"
"806","NOR","Norway","A","Agriculture, forestry and fishing",2004,23882,"A","Normal value","NOK","Norwegian krone"
"807","NOR","Norway","A","Agriculture, forestry and fishing",2006,30382,"A","Normal value","NOK","Norwegian krone"
"808","NOR","Norway","A","Agriculture, forestry and fishing",2008,28386,"A","Normal value","NOK","Norwegian krone"
"809","NOR","Norway","A","Agriculture, forestry and fishing",2010,39726,"A","Normal value","NOK","Norwegian krone"
"810","NOR","Norway","A","Agriculture, forestry and fishing",2012,32136,"A","Normal value","NOK","Norwegian krone"
"811","NOR","Norway","A","Agriculture, forestry and fishing",2014,43741,"A","Normal value","NOK","Norwegian krone"
"812","NOR","Norway","A","Agriculture, forestry and fishing",2016,63377,"A","Normal value","NOK","Norwegian krone"
"813","NOR","Norway","A","Agriculture, forestry and fishing",2018,64779,"A","Normal value","NOK","Norwegian krone"
"814","NOR","Norway","A","Agriculture, forestry and fishing",2020,63829,"A","Normal value","NOK","Norwegian krone"
"815","NOR","Norway","A","Agriculture, forestry and fishing",2022,94414,"A","Normal value","NOK","Norwegian krone"
"816","ITA","Italy","A03","Fishing and aquaculture",1996,1320.1,"A","Normal value","EUR","Euro"
"817","ITA","Italy","A03","Fishing and aquaculture",1998,1279.8,"A","Normal value","EUR","Euro"
"818","ITA","Italy","A03","Fishing and aquaculture",2000,1300.3,"A","Normal value","EUR","Euro"
"819","ITA","Italy","A03","Fishing and aquaculture",2002,1439.9,"A","Normal value","EUR","Euro"
"820","ITA","Italy","A03","Fishing and aquaculture",2004,1531.3,"A","Normal value","EUR","Euro"
"821","ITA","Italy","A03","Fishing and aquaculture",2006,1664.7,"A","Normal value","EUR","Euro"
"822","ITA","Italy","A03","Fishing and aquaculture",2008,1195.5,"A","Normal value","EUR","Euro"
"823","ITA","Italy","A03","Fishing and aquaculture",2010,1375.2,"A","Normal value","EUR","Euro"
"824","ITA","Italy","A03","Fishing and aquaculture",2012,1099.5,"A","Normal value","EUR","Euro"
"825","ITA","Italy","A03","Fishing and aquaculture",2014,908.3,"A","Normal value","EUR","Euro"
"826","ITA","Italy","A03","Fishing and aquaculture",2016,1010.8,"A","Normal value","EUR","Euro"
"827","ITA","Italy","A03","Fishing and aquaculture",2018,936.3,"A","Normal value","EUR","Euro"
"828","ITA","Italy","A03","Fishing and aquaculture",2020,665,"A","Normal value","EUR","Euro"
"829","SEN","Senegal","A03","Fishing and aquaculture",2000,34293.383,"A","Normal value","XOF","CFA Franc - BCEAO"
"830","SEN","Senegal","A03","Fishing and aquaculture",2002,62673.681,"A","Normal value","XOF","CFA Franc - BCEAO"
"831","SEN","Senegal","A03","Fishing and aquaculture",2004,70882.527,"A","Normal value","XOF","CFA Franc - BCEAO"
"832","SEN","Senegal","A03","Fishing and aquaculture",2006,77248.547,"A","Normal value","XOF","CFA Franc - BCEAO"
"833","SEN","Senegal","A03","Fishing and aquaculture",2008,90640.886,"A","Normal value","XOF","CFA Franc - BCEAO"
"834","SEN","Senegal","A03","Fishing and aquaculture",2010,96949.414,"A","Normal value","XOF","CFA Franc - BCEAO"
"835","SEN","Senegal","A03","Fishing and aquaculture",2012,121476.901,"A","Normal value","XOF","CFA Franc - BCEAO"
"836","SEN","Senegal","A03","Fishing and aquaculture",2014,112732,"A","Normal value","XOF","CFA Franc - BCEAO"
"837","SEN","Senegal","A03","Fishing and aquaculture",2016,161175,"A","Normal value","XOF","CFA Franc - BCEAO"
"838","SEN","Senegal","A03","Fishing and aquaculture",2018,199621,"A","Normal value","XOF","CFA Franc - BCEAO"
"839","SEN","Senegal","A03","Fishing and aquaculture",2020,178997,"A","Normal value","XOF","CFA Franc - BCEAO"
"840","SEN","Senegal","A03","Fishing and aquaculture",2022,191214,"A","Normal value","XOF","CFA Franc - BCEAO"
"841","CRI","Costa Rica","A03","Fishing and aquaculture",1991,1984.01,"A","Normal value","CRC","Costa Rican colon"
"842","CRI","Costa Rica","A03","Fishing and aquaculture",1993,2417.713,"A","Normal value","CRC","Costa Rican colon"
"843","CRI","Costa Rica","A03","Fishing and aquaculture",1995,3228.477,"A","Normal value","CRC","Costa Rican colon"
"844","CRI","Costa Rica","A03","Fishing and aquaculture",1997,4242.192,"A","Normal value","CRC","Costa Rican colon"
"845","CRI","Costa Rica","A03","Fishing and aquaculture",1999,3842.302,"A","Normal value","CRC","Costa Rican colon"
"846","CRI","Costa Rica","A03","Fishing and aquaculture",2001,7821.956,"A","Normal value","CRC","Costa Rican colon"
"847","CRI","Costa Rica","A03","Fishing and aquaculture",2003,13572.65,"A","Normal value","CRC","Costa Rican colon"
"848","CRI","Costa Rica","A03","Fishing and aquaculture",2005,18891.868,"A","Normal value","CRC","Costa Rican colon"
"849","CRI","Costa Rica","A03","Fishing and aquaculture",2007,23144.727,"A","Normal value","CRC","Costa Rican colon"
"850","CRI","Costa Rica","A03","Fishing and aquaculture",2009,17150.039,"A","Normal value","CRC","Costa Rican colon"
"851","CRI","Costa Rica","A03","Fishing and aquaculture",2011,18609.97,"A","Normal value","CRC","Costa Rican colon"
"852","CRI","Costa Rica","A03","Fishing and aquaculture",2013,13839.394,"A","Normal value","CRC","Costa Rican colon"
"853","CRI","Costa Rica","A03","Fishing and aquaculture",2015,17497.559,"A","Normal value","CRC","Costa Rican colon"
"854","CRI","Costa Rica","A03","Fishing and aquaculture",2017,21808.496,"A","Normal value","CRC","Costa Rican colon"
"855","CRI","Costa Rica","A03","Fishing and aquaculture",2019,17894.457,"A","Normal value","CRC","Costa Rican colon"
"856","CRI","Costa Rica","A03","Fishing and aquaculture",2021,20481.382,"E","Estimated value","CRC","Costa Rican colon"
"857","BEL","Belgium","A","Agriculture, forestry and fishing",1996,2846.4,"A","Normal value","EUR","Euro"
"858","BEL","Belgium","A","Agriculture, forestry and fishing",1998,2921,"A","Normal value","EUR","Euro"
"859","BEL","Belgium","A","Agriculture, forestry and fishing",2000,3015,"A","Normal value","EUR","Euro"
"860","BEL","Belgium","A","Agriculture, forestry and fishing",2002,2823.1,"A","Normal value","EUR","Euro"
"861","BEL","Belgium","A","Agriculture, forestry and fishing",2004,3036.2,"A","Normal value","EUR","Euro"
"862","BEL","Belgium","A","Agriculture, forestry and fishing",2006,2950,"A","Normal value","EUR","Euro"
"863","BEL","Belgium","A","Agriculture, forestry and fishing",2008,2505.6,"A","Normal value","EUR","Euro"
"864","BEL","Belgium","A","Agriculture, forestry and fishing",2010,2778.4,"A","Normal value","EUR","Euro"
"865","BEL","Belgium","A","Agriculture, forestry and fishing",2012,3016.9,"A","Normal value","EUR","Euro"
"866","BEL","Belgium","A","Agriculture, forestry and fishing",2014,2570.5,"A","Normal value","EUR","Euro"
"867","BEL","Belgium","A","Agriculture, forestry and fishing",2016,2702.8,"A","Normal value","EUR","Euro"
"868","BEL","Belgium","A","Agriculture, forestry and fishing",2018,2774.3,"A","Normal value","EUR","Euro"
"869","BEL","Belgium","A","Agriculture, forestry and fishing",2020,3129.2,"A","Normal value","EUR","Euro"
"870","BEL","Belgium","A","Agriculture, forestry and fishing",2022,3549.1,"P","Provisional value","EUR","Euro"
"871","LUX","Luxembourg","A","Agriculture, forestry and fishing",1996,130.684,"A","Normal value","EUR","Euro"
"872","LUX","Luxembourg","A","Agriculture, forestry and fishing",1998,140.933,"A","Normal value","EUR","Euro"
"873","LUX","Luxembourg","A","Agriculture, forestry and fishing",2000,137.196,"A","Normal value","EUR","Euro"
"874","LUX","Luxembourg","A","Agriculture, forestry and fishing",2002,172.742,"A","Normal value","EUR","Euro"
"875","LUX","Luxembourg","A","Agriculture, forestry and fishing",2004,150.935,"A","Normal value","EUR","Euro"
"876","LUX","Luxembourg","A","Agriculture, forestry and fishing",2006,106.543,"A","Normal value","EUR","Euro"
"877","LUX","Luxembourg","A","Agriculture, forestry and fishing",2008,123.141,"A","Normal value","EUR","Euro"
"878","LUX","Luxembourg","A","Agriculture, forestry and fishing",2010,113.814,"A","Normal value","EUR","Euro"
"879","LUX","Luxembourg","A","Agriculture, forestry and fishing",2012,133.973,"A","Normal value","EUR","Euro"
"880","LUX","Luxembourg","A","Agriculture, forestry and fishing",2014,149.962,"A","Normal value","EUR","Euro"
"881","LUX","Luxembourg","A","Agriculture, forestry and fishing",2016,120.396,"A","Normal value","EUR","Euro"
"882","LUX","Luxembourg","A","Agriculture, forestry and fishing",2018,141.077,"A","Normal value","EUR","Euro"
"883","LUX","Luxembourg","A","Agriculture, forestry and fishing",2020,128.463,"A","Normal value","EUR","Euro"
"884","LUX","Luxembourg","A","Agriculture, forestry and fishing",2022,187.109,"A","Normal value","EUR","Euro"
"885","EST","Estonia","A03","Fishing and aquaculture",1996,16.7,"A","Normal value","EUR","Euro"
"886","EST","Estonia","A03","Fishing and aquaculture",1998,24.11,"A","Normal value","EUR","Euro"
"887","EST","Estonia","A03","Fishing and aquaculture",2000,18.14,"A","Normal value","EUR","Euro"
"888","EST","Estonia","A03","Fishing and aquaculture",2002,20.4,"A","Normal value","EUR","Euro"
"889","EST","Estonia","A03","Fishing and aquaculture",2004,16.54,"A","Normal value","EUR","Euro"
"890","EST","Estonia","A03","Fishing and aquaculture",2006,20.28,"A","Normal value","EUR","Euro"
"891","EST","Estonia","A03","Fishing and aquaculture",2008,28.11,"A","Normal value","EUR","Euro"
"892","EST","Estonia","A03","Fishing and aquaculture",2010,24.07,"A","Normal value","EUR","Euro"
"893","EST","Estonia","A03","Fishing and aquaculture",2012,33.29,"A","Normal value","EUR","Euro"
"894","EST","Estonia","A03","Fishing and aquaculture",2014,29.91,"A","Normal value","EUR","Euro"
"895","EST","Estonia","A03","Fishing and aquaculture",2016,39.93,"A","Normal value","EUR","Euro"
"896","EST","Estonia","A03","Fishing and aquaculture",2018,38.5,"A","Normal value","EUR","Euro"
"897","EST","Estonia","A03","Fishing and aquaculture",2020,31.94,"A","Normal value","EUR","Euro"
"898","EST","Estonia","A03","Fishing and aquaculture",2022,37.91,"A","Normal value","EUR","Euro"
"899","CRI","Costa Rica","A","Agriculture, forestry and fishing",1992,137079.945,"A","Normal value","CRC","Costa Rican colon"
"900","CRI","Costa Rica","A","Agriculture, forestry and fishing",1994,202925.233,"A","Normal value","CRC","Costa Rican colon"
"901","CRI","Costa Rica","A","Agriculture, forestry and fishing",1996,293573.348,"A","Normal value","CRC","Costa Rican colon"
"902","CRI","Costa Rica","A","Agriculture, forestry and fishing",1998,444118.777,"A","Normal value","CRC","Costa Rican colon"
"903","CRI","Costa Rica","A","Agriculture, forestry and fishing",2000,427947.722,"A","Normal value","CRC","Costa Rican colon"
"904","CRI","Costa Rica","A","Agriculture, forestry and fishing",2002,502748.279,"A","Normal value","CRC","Costa Rican colon"
"905","CRI","Costa Rica","A","Agriculture, forestry and fishing",2004,721483.513,"A","Normal value","CRC","Costa Rican colon"
"906","CRI","Costa Rica","A","Agriculture, forestry and fishing",2006,978982.923,"A","Normal value","CRC","Costa Rican colon"
"907","CRI","Costa Rica","A","Agriculture, forestry and fishing",2008,1130893.757,"A","Normal value","CRC","Costa Rican colon"
"908","CRI","Costa Rica","A","Agriculture, forestry and fishing",2010,1284197.894,"A","Normal value","CRC","Costa Rican colon"
"909","CRI","Costa Rica","A","Agriculture, forestry and fishing",2012,1218722.136,"A","Normal value","CRC","Costa Rican colon"
"910","CRI","Costa Rica","A","Agriculture, forestry and fishing",2014,1368672.354,"A","Normal value","CRC","Costa Rican colon"
"911","CRI","Costa Rica","A","Agriculture, forestry and fishing",2016,1575360.055,"A","Normal value","CRC","Costa Rican colon"
"912","CRI","Costa Rica","A","Agriculture, forestry and fishing",2018,1614838.163,"A","Normal value","CRC","Costa Rican colon"
"913","CRI","Costa Rica","A","Agriculture, forestry and fishing",2020,1585435.809,"A","Normal value","CRC","Costa Rican colon"
"914","CRI","Costa Rica","A","Agriculture, forestry and fishing",2022,1855168.255,"E","Estimated value","CRC","Costa Rican colon"
"915","NLD","Netherlands","A03","Fishing and aquaculture",1995,355,"A","Normal value","EUR","Euro"
"916","NLD","Netherlands","A03","Fishing and aquaculture",1997,335,"A","Normal value","EUR","Euro"
"917","NLD","Netherlands","A03","Fishing and aquaculture",1999,399,"A","Normal value","EUR","Euro"
"918","NLD","Netherlands","A03","Fishing and aquaculture",2001,403,"A","Normal value","EUR","Euro"
"919","NLD","Netherlands","A03","Fishing and aquaculture",2003,359,"A","Normal value","EUR","Euro"
"920","NLD","Netherlands","A03","Fishing and aquaculture",2005,325,"A","Normal value","EUR","Euro"
"921","NLD","Netherlands","A03","Fishing and aquaculture",2007,370,"A","Normal value","EUR","Euro"
"922","NLD","Netherlands","A03","Fishing and aquaculture",2009,264,"A","Normal value","EUR","Euro"
"923","NLD","Netherlands","A03","Fishing and aquaculture",2011,273,"A","Normal value","EUR","Euro"
"924","NLD","Netherlands","A03","Fishing and aquaculture",2013,222,"A","Normal value","EUR","Euro"
"925","NLD","Netherlands","A03","Fishing and aquaculture",2015,291,"A","Normal value","EUR","Euro"
"926","NLD","Netherlands","A03","Fishing and aquaculture",2017,358,"A","Normal value","EUR","Euro"
"927","NLD","Netherlands","A03","Fishing and aquaculture",2019,306,"A","Normal value","EUR","Euro"
"928","NLD","Netherlands","A03","Fishing and aquaculture",2021,300,"A","Normal value","EUR","Euro"
"929","MEX","Mexico","A03","Fishing and aquaculture",1993,1228.47,"A","Normal value","MXN","Mexican peso"
"930","MEX","Mexico","A03","Fishing and aquaculture",1995,1904.243,"A","Normal value","MXN","Mexican peso"
"931","MEX","Mexico","A03","Fishing and aquaculture",1997,2939.83,"A","Normal value","MXN","Mexican peso"
"932","MEX","Mexico","A03","Fishing and aquaculture",1999,3756.016,"A","Normal value","MXN","Mexican peso"
"933","MEX","Mexico","A03","Fishing and aquaculture",2001,4614.461,"A","Normal value","MXN","Mexican peso"
"934","MEX","Mexico","A03","Fishing and aquaculture",2003,5267.992,"A","Normal value","MXN","Mexican peso"
"935","MEX","Mexico","A03","Fishing and aquaculture",2005,5523.736,"A","Normal value","MXN","Mexican peso"
"936","MEX","Mexico","A03","Fishing and aquaculture",2007,6138.596,"A","Normal value","MXN","Mexican peso"
"937","MEX","Mexico","A03","Fishing and aquaculture",2009,5991.836,"A","Normal value","MXN","Mexican peso"
"938","MEX","Mexico","A03","Fishing and aquaculture",2011,6046.215,"A","Normal value","MXN","Mexican peso"
"939","MEX","Mexico","A03","Fishing and aquaculture",2013,6514.577,"A","Normal value","MXN","Mexican peso"
"940","MEX","Mexico","A03","Fishing and aquaculture",2015,9412.246,"A","Normal value","MXN","Mexican peso"
"941","MEX","Mexico","A03","Fishing and aquaculture",2017,12541.877,"A","Normal value","MXN","Mexican peso"
"942","MEX","Mexico","A03","Fishing and aquaculture",2019,13981.24,"A","Normal value","MXN","Mexican peso"
"943","MEX","Mexico","A03","Fishing and aquaculture",2021,16510.488,"P","Provisional value","MXN","Mexican peso"
"944","ISL","Iceland","A03","Fishing and aquaculture",1996,36656.139,"A","Normal value","ISK","Iceland krona"
"945","ISL","Iceland","A03","Fishing and aquaculture",1998,41844.08,"A","Normal value","ISK","Iceland krona"
"946","ISL","Iceland","A03","Fishing and aquaculture",2000,41281.282,"A","Normal value","ISK","Iceland krona"
"947","ISL","Iceland","A03","Fishing and aquaculture",2002,55710.526,"A","Normal value","ISK","Iceland krona"
"948","ISL","Iceland","A03","Fishing and aquaculture",2004,42558.928,"A","Normal value","ISK","Iceland krona"
"949","ISL","Iceland","A03","Fishing and aquaculture",2006,48369.556,"A","Normal value","ISK","Iceland krona"
"950","ISL","Iceland","A03","Fishing and aquaculture",2008,60657.769,"A","Normal value","ISK","Iceland krona"
"951","ISL","Iceland","A03","Fishing and aquaculture",2010,89911.984,"A","Normal value","ISK","Iceland krona"
"952","ISL","Iceland","A03","Fishing and aquaculture",2012,102359.167,"A","Normal value","ISK","Iceland krona"
"953","ISL","Iceland","A03","Fishing and aquaculture",2014,89651.93,"A","Normal value","ISK","Iceland krona"
"954","ISL","Iceland","A03","Fishing and aquaculture",2016,92096.662,"A","Normal value","ISK","Iceland krona"
"955","ISL","Iceland","A03","Fishing and aquaculture",2018,86396.659,"A","Normal value","ISK","Iceland krona"
"956","ISL","Iceland","A03","Fishing and aquaculture",2020,109926.073,"A","Normal value","ISK","Iceland krona"
"957","ISL","Iceland","A03","Fishing and aquaculture",2022,126679.251,"A","Normal value","ISK","Iceland krona"
"958","GRC","Greece","A03","Fishing and aquaculture",1995,240.495,"A","Normal value","EUR","Euro"
"959","GRC","Greece","A03","Fishing and aquaculture",1997,290.722,"A","Normal value","EUR","Euro"
"960","GRC","Greece","A03","Fishing and aquaculture",1999,509.025,"A","Normal value","EUR","Euro"
"961","GRC","Greece","A03","Fishing and aquaculture",2001,546.36,"A","Normal value","EUR","Euro"
"962","GRC","Greece","A03","Fishing and aquaculture",2003,619.508,"A","Normal value","EUR","Euro"
"963","GRC","Greece","A03","Fishing and aquaculture",2005,695.137,"A","Normal value","EUR","Euro"
"964","GRC","Greece","A03","Fishing and aquaculture",2007,751.116,"A","Normal value","EUR","Euro"
"965","GRC","Greece","A03","Fishing and aquaculture",2009,704.156,"A","Normal value","EUR","Euro"
"966","GRC","Greece","A03","Fishing and aquaculture",2011,705.386,"A","Normal value","EUR","Euro"
"967","GRC","Greece","A03","Fishing and aquaculture",2013,622.018,"A","Normal value","EUR","Euro"
"968","GRC","Greece","A03","Fishing and aquaculture",2015,563.923,"A","Normal value","EUR","Euro"
"969","GRC","Greece","A03","Fishing and aquaculture",2017,584.478,"A","Normal value","EUR","Euro"
"970","GRC","Greece","A03","Fishing and aquaculture",2019,586.226,"A","Normal value","EUR","Euro"
"971","GRC","Greece","A03","Fishing and aquaculture",2021,666.946,"P","Provisional value","EUR","Euro"
"972","FRA","France","A","Agriculture, forestry and fishing",1951,2684,"A","Normal value","EUR","Euro"
"973","FRA","France","A","Agriculture, forestry and fishing",1953,2961,"A","Normal value","EUR","Euro"
"974","FRA","France","A","Agriculture, forestry and fishing",1955,3168,"A","Normal value","EUR","Euro"
"975","FRA","France","A","Agriculture, forestry and fishing",1957,3535,"A","Normal value","EUR","Euro"
"976","FRA","France","A","Agriculture, forestry and fishing",1959,4127,"A","Normal value","EUR","Euro"
"977","FRA","France","A","Agriculture, forestry and fishing",1961,4634,"A","Normal value","EUR","Euro"
"978","FRA","France","A","Agriculture, forestry and fishing",1963,5661,"A","Normal value","EUR","Euro"
"979","FRA","France","A","Agriculture, forestry and fishing",1965,5981,"A","Normal value","EUR","Euro"
"980","FRA","France","A","Agriculture, forestry and fishing",1967,6808,"A","Normal value","EUR","Euro"
"981","FRA","France","A","Agriculture, forestry and fishing",1969,7541,"A","Normal value","EUR","Euro"
"982","FRA","France","A","Agriculture, forestry and fishing",1971,8549,"A","Normal value","EUR","Euro"
"983","FRA","France","A","Agriculture, forestry and fishing",1973,12223,"A","Normal value","EUR","Euro"
"984","FRA","France","A","Agriculture, forestry and fishing",1975,11424,"A","Normal value","EUR","Euro"
"985","FRA","France","A","Agriculture, forestry and fishing",1977,13333,"A","Normal value","EUR","Euro"
"986","FRA","France","A","Agriculture, forestry and fishing",1979,16460,"A","Normal value","EUR","Euro"
"987","FRA","France","A","Agriculture, forestry and fishing",1981,18011,"A","Normal value","EUR","Euro"
"988","FRA","France","A","Agriculture, forestry and fishing",1983,23389,"A","Normal value","EUR","Euro"
"989","FRA","France","A","Agriculture, forestry and fishing",1985,25289,"A","Normal value","EUR","Euro"
"990","FRA","France","A","Agriculture, forestry and fishing",1987,26434,"A","Normal value","EUR","Euro"
"991","FRA","France","A","Agriculture, forestry and fishing",1989,31160,"A","Normal value","EUR","Euro"
"992","FRA","France","A","Agriculture, forestry and fishing",1991,28541,"A","Normal value","EUR","Euro"
"993","FRA","France","A","Agriculture, forestry and fishing",1993,26220,"A","Normal value","EUR","Euro"
"994","FRA","France","A","Agriculture, forestry and fishing",1995,29784,"A","Normal value","EUR","Euro"
"995","FRA","France","A","Agriculture, forestry and fishing",1997,30306,"A","Normal value","EUR","Euro"
"996","FRA","France","A","Agriculture, forestry and fishing",1999,31330,"A","Normal value","EUR","Euro"
"997","FRA","France","A","Agriculture, forestry and fishing",2001,32410,"A","Normal value","EUR","Euro"
"998","FRA","France","A","Agriculture, forestry and fishing",2003,30170,"A","Normal value","EUR","Euro"
"999","FRA","France","A","Agriculture, forestry and fishing",2005,29669,"A","Normal value","EUR","Euro"
"1000","FRA","France","A","Agriculture, forestry and fishing",2007,31314,"A","Normal value","EUR","Euro"
"1001","FRA","France","A","Agriculture, forestry and fishing",2009,25622,"A","Normal value","EUR","Euro"
"1002","FRA","France","A","Agriculture, forestry and fishing",2011,33969,"A","Normal value","EUR","Euro"
"1003","FRA","France","A","Agriculture, forestry and fishing",2013,30882,"A","Normal value","EUR","Euro"
"1004","FRA","France","A","Agriculture, forestry and fishing",2015,35299,"A","Normal value","EUR","Euro"
"1005","FRA","France","A","Agriculture, forestry and fishing",2017,35433,"A","Normal value","EUR","Euro"
"1006","FRA","France","A","Agriculture, forestry and fishing",2019,37112,"A","Normal value","EUR","Euro"
"1007","FRA","France","A","Agriculture, forestry and fishing",2021,40465,"P","Provisional value","EUR","Euro"
"1008","TUR","Türkiye","A","Agriculture, forestry and fishing",1999,11229.013,"A","Normal value","TRY","Turkish lira"
"1009","TUR","Türkiye","A","Agriculture, forestry and fishing",2001,21729.848,"A","Normal value","TRY","Turkish lira"
"1010","TUR","Türkiye","A","Agriculture, forestry and fishing",2003,46249.933,"A","Normal value","TRY","Turkish lira"
"1011","TUR","Türkiye","A","Agriculture, forestry and fishing",2005,62349.598,"A","Normal value","TRY","Turkish lira"
"1012","TUR","Türkiye","A","Agriculture, forestry and fishing",2007,66197.107,"A","Normal value","TRY","Turkish lira"
"1013","TUR","Türkiye","A","Agriculture, forestry and fishing",2009,81234.274,"A","Normal value","TRY","Turkish lira"
"1014","TUR","Türkiye","A","Agriculture, forestry and fishing",2011,114838.169,"A","Normal value","TRY","Turkish lira"
"1015","TUR","Türkiye","A","Agriculture, forestry and fishing",2013,121733.979,"A","Normal value","TRY","Turkish lira"
"1016","TUR","Türkiye","A","Agriculture, forestry and fishing",2015,161471.476,"A","Normal value","TRY","Turkish lira"
"1017","TUR","Türkiye","A","Agriculture, forestry and fishing",2017,189232.8,"A","Normal value","TRY","Turkish lira"
"1018","TUR","Türkiye","A","Agriculture, forestry and fishing",2019,276415.863,"A","Normal value","TRY","Turkish lira"
"1019","TUR","Türkiye","A","Agriculture, forestry and fishing",2021,401536.982,"A","Normal value","TRY","Turkish lira"
"1020","ROU","Romania","A03","Fishing and aquaculture",1995,0.7,"A","Normal value","RON","Romanian leu"
"1021","ROU","Romania","A03","Fishing and aquaculture",1997,2,"A","Normal value","RON","Romanian leu"
"1022","ROU","Romania","A03","Fishing and aquaculture",1999,2.5,"A","Normal value","RON","Romanian leu"
"1023","ROU","Romania","A03","Fishing and aquaculture",2001,6.9,"A","Normal value","RON","Romanian leu"
"1024","ROU","Romania","A03","Fishing and aquaculture",2003,14.2,"A","Normal value","RON","Romanian leu"
"1025","ROU","Romania","A03","Fishing and aquaculture",2005,14.1,"A","Normal value","RON","Romanian leu"
"1026","ROU","Romania","A03","Fishing and aquaculture",2007,21.6,"A","Normal value","RON","Romanian leu"
"1027","ROU","Romania","A03","Fishing and aquaculture",2009,101.4,"A","Normal value","RON","Romanian leu"
"1028","ROU","Romania","A03","Fishing and aquaculture",2011,255.4,"A","Normal value","RON","Romanian leu"
"1029","ROU","Romania","A03","Fishing and aquaculture",2013,291.7,"A","Normal value","RON","Romanian leu"
"1030","ROU","Romania","A03","Fishing and aquaculture",2015,696.3,"A","Normal value","RON","Romanian leu"
"1031","ROU","Romania","A03","Fishing and aquaculture",2017,870.2,"A","Normal value","RON","Romanian leu"
"1032","ROU","Romania","A03","Fishing and aquaculture",2019,1132.5,"A","Normal value","RON","Romanian leu"
"1033","ROU","Romania","A03","Fishing and aquaculture",2021,886.4,"A","Normal value","RON","Romanian leu"
"1034","CYP","Cyprus","A03","Fishing and aquaculture",1995,13.6,"A","Normal value","EUR","Euro"
