"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"882","LVA","Latvia","H","Transportation and storage",1998,751.114,"A","Normal value","EUR","Euro"
"883","LVA","Latvia","H","Transportation and storage",2000,730.77,"A","Normal value","EUR","Euro"
"884","LVA","Latvia","H","Transportation and storage",2002,999.615,"A","Normal value","EUR","Euro"
"885","LVA","Latvia","H","Transportation and storage",2004,1305.602,"A","Normal value","EUR","Euro"
"886","LVA","Latvia","H","Transportation and storage",2006,1491.368,"A","Normal value","EUR","Euro"
"887","LVA","Latvia","H","Transportation and storage",2008,2041.488,"A","Normal value","EUR","Euro"
"888","LVA","Latvia","H","Transportation and storage",2010,1669.591,"A","Normal value","EUR","Euro"
"889","LVA","Latvia","H","Transportation and storage",2012,1994.995,"A","Normal value","EUR","Euro"
"890","LVA","Latvia","H","Transportation and storage",2014,2010.281,"A","Normal value","EUR","Euro"
"891","LVA","Latvia","H","Transportation and storage",2016,2009.553,"A","Normal value","EUR","Euro"
"892","LVA","Latvia","H","Transportation and storage",2018,2240.879,"A","Normal value","EUR","Euro"
"893","LVA","Latvia","H","Transportation and storage",2020,1748.81,"A","Normal value","EUR","Euro"
"894","LVA","Latvia","H","Transportation and storage",2022,2328.563,"A","Normal value","EUR","Euro"
"895","GBR","United Kingdom","H","Transportation and storage",1995,31699,"A","Normal value","GBP","Pound sterling"
"896","GBR","United Kingdom","H","Transportation and storage",1997,36968,"A","Normal value","GBP","Pound sterling"
"897","GBR","United Kingdom","H","Transportation and storage",1999,42276,"A","Normal value","GBP","Pound sterling"
"898","GBR","United Kingdom","H","Transportation and storage",2001,46843,"A","Normal value","GBP","Pound sterling"
"899","GBR","United Kingdom","H","Transportation and storage",2003,49511,"A","Normal value","GBP","Pound sterling"
"900","GBR","United Kingdom","H","Transportation and storage",2005,52914,"A","Normal value","GBP","Pound sterling"
"901","GBR","United Kingdom","H","Transportation and storage",2007,56048,"A","Normal value","GBP","Pound sterling"
"902","GBR","United Kingdom","H","Transportation and storage",2009,55248,"A","Normal value","GBP","Pound sterling"
"903","GBR","United Kingdom","H","Transportation and storage",2011,61076,"A","Normal value","GBP","Pound sterling"
"904","GBR","United Kingdom","H","Transportation and storage",2013,64813,"A","Normal value","GBP","Pound sterling"
"905","GBR","United Kingdom","H","Transportation and storage",2015,69095,"A","Normal value","GBP","Pound sterling"
"906","GBR","United Kingdom","H","Transportation and storage",2017,73333,"A","Normal value","GBP","Pound sterling"
"907","GBR","United Kingdom","H","Transportation and storage",2019,80972,"A","Normal value","GBP","Pound sterling"
"908","GBR","United Kingdom","H","Transportation and storage",2021,66472,"A","Normal value","GBP","Pound sterling"
"909","ITA","Italy","H","Transportation and storage",1995,46564.1,"A","Normal value","EUR","Euro"
"910","ITA","Italy","H","Transportation and storage",1997,50098.5,"A","Normal value","EUR","Euro"
"911","ITA","Italy","H","Transportation and storage",1999,54527.3,"A","Normal value","EUR","Euro"
"912","ITA","Italy","H","Transportation and storage",2001,63219.3,"A","Normal value","EUR","Euro"
"913","ITA","Italy","H","Transportation and storage",2003,67386.6,"A","Normal value","EUR","Euro"
"914","ITA","Italy","H","Transportation and storage",2005,70903.9,"A","Normal value","EUR","Euro"
"915","ITA","Italy","H","Transportation and storage",2007,76986.5,"A","Normal value","EUR","Euro"
"916","ITA","Italy","H","Transportation and storage",2009,76609.8,"A","Normal value","EUR","Euro"
"917","ITA","Italy","H","Transportation and storage",2011,80404.2,"A","Normal value","EUR","Euro"
"918","ITA","Italy","H","Transportation and storage",2013,78781.7,"A","Normal value","EUR","Euro"
"919","ITA","Italy","H","Transportation and storage",2015,81563.9,"A","Normal value","EUR","Euro"
"920","ITA","Italy","H","Transportation and storage",2017,87121.1,"A","Normal value","EUR","Euro"
"921","ITA","Italy","H","Transportation and storage",2019,88780.5,"A","Normal value","EUR","Euro"
"922","ITA","Italy","H","Transportation and storage",2021,79673.8,"A","Normal value","EUR","Euro"
"923","CZE","Czechia","H50","Water transport",1995,977,"A","Normal value","CZK","Czech koruna"
"924","CZE","Czechia","H50","Water transport",1997,708,"A","Normal value","CZK","Czech koruna"
"925","CZE","Czechia","H50","Water transport",1999,781,"A","Normal value","CZK","Czech koruna"
"926","CZE","Czechia","H50","Water transport",2001,452,"A","Normal value","CZK","Czech koruna"
"927","CZE","Czechia","H50","Water transport",2003,331,"A","Normal value","CZK","Czech koruna"
"928","CZE","Czechia","H50","Water transport",2005,323,"A","Normal value","CZK","Czech koruna"
"929","CZE","Czechia","H50","Water transport",2007,336,"A","Normal value","CZK","Czech koruna"
"930","CZE","Czechia","H50","Water transport",2009,273,"A","Normal value","CZK","Czech koruna"
"931","CZE","Czechia","H50","Water transport",2011,236,"A","Normal value","CZK","Czech koruna"
"932","CZE","Czechia","H50","Water transport",2013,226,"A","Normal value","CZK","Czech koruna"
"933","CZE","Czechia","H50","Water transport",2015,311,"A","Normal value","CZK","Czech koruna"
"934","CZE","Czechia","H50","Water transport",2017,309,"A","Normal value","CZK","Czech koruna"
"935","CZE","Czechia","H50","Water transport",2019,422,"A","Normal value","CZK","Czech koruna"
"936","CZE","Czechia","H50","Water transport",2021,172,"A","Normal value","CZK","Czech koruna"
"937","CAN","Canada","H","Transportation and storage",2008,63251,"A","Normal value","CAD","Canadian dollar"
"938","CAN","Canada","H","Transportation and storage",2010,64074,"A","Normal value","CAD","Canadian dollar"
"939","CAN","Canada","H","Transportation and storage",2012,71428,"A","Normal value","CAD","Canadian dollar"
"940","CAN","Canada","H","Transportation and storage",2014,80998,"A","Normal value","CAD","Canadian dollar"
"941","CAN","Canada","H","Transportation and storage",2016,86994,"A","Normal value","CAD","Canadian dollar"
"942","CAN","Canada","H","Transportation and storage",2018,97938,"A","Normal value","CAD","Canadian dollar"
"943","CAN","Canada","H","Transportation and storage",2020,95339,"A","Normal value","CAD","Canadian dollar"
"944","USA","United States","H50","Water transport",1997,6719.866,"A","Normal value","USD","US dollar"
"945","USA","United States","H50","Water transport",1999,6691.753,"A","Normal value","USD","US dollar"
"946","USA","United States","H50","Water transport",2001,8646.972,"A","Normal value","USD","US dollar"
"947","USA","United States","H50","Water transport",2003,8855.306,"A","Normal value","USD","US dollar"
"948","USA","United States","H50","Water transport",2005,9664.711,"A","Normal value","USD","US dollar"
"949","USA","United States","H50","Water transport",2007,15252.666,"A","Normal value","USD","US dollar"
"950","USA","United States","H50","Water transport",2009,16526.299,"A","Normal value","USD","US dollar"
"951","USA","United States","H50","Water transport",2011,14718.772,"A","Normal value","USD","US dollar"
"952","USA","United States","H50","Water transport",2013,17017.946,"A","Normal value","USD","US dollar"
"953","USA","United States","H50","Water transport",2015,16362.995,"A","Normal value","USD","US dollar"
"954","USA","United States","H50","Water transport",2017,13651.935,"A","Normal value","USD","US dollar"
"955","USA","United States","H50","Water transport",2019,15018.279,"A","Normal value","USD","US dollar"
"956","USA","United States","H50","Water transport",2021,12912.261,"A","Normal value","USD","US dollar"
"957","GRC","Greece","H50","Water transport",1995,714.047,"A","Normal value","EUR","Euro"
"958","GRC","Greece","H50","Water transport",1997,1645.758,"A","Normal value","EUR","Euro"
"959","GRC","Greece","H50","Water transport",1999,2315.273,"A","Normal value","EUR","Euro"
"960","GRC","Greece","H50","Water transport",2001,4025.253,"A","Normal value","EUR","Euro"
"961","GRC","Greece","H50","Water transport",2003,5037.926,"A","Normal value","EUR","Euro"
"962","GRC","Greece","H50","Water transport",2005,7623.905,"A","Normal value","EUR","Euro"
"963","GRC","Greece","H50","Water transport",2007,9042.145,"A","Normal value","EUR","Euro"
"964","GRC","Greece","H50","Water transport",2009,7098.964,"A","Normal value","EUR","Euro"
"965","GRC","Greece","H50","Water transport",2011,5932.682,"A","Normal value","EUR","Euro"
"966","GRC","Greece","H50","Water transport",2013,5261.815,"A","Normal value","EUR","Euro"
"967","GRC","Greece","H50","Water transport",2015,3956.893,"A","Normal value","EUR","Euro"
"968","GRC","Greece","H50","Water transport",2017,4304.291,"A","Normal value","EUR","Euro"
"969","GRC","Greece","H50","Water transport",2019,4460.238,"A","Normal value","EUR","Euro"
"970","GRC","Greece","H50","Water transport",2021,5137.529,"P","Provisional value","EUR","Euro"
"971","SVN","Slovenia","H50","Water transport",1995,16.452,"A","Normal value","EUR","Euro"
"972","SVN","Slovenia","H50","Water transport",1997,18.928,"A","Normal value","EUR","Euro"
"973","SVN","Slovenia","H50","Water transport",1999,15.143,"A","Normal value","EUR","Euro"
"974","SVN","Slovenia","H50","Water transport",2001,25.542,"A","Normal value","EUR","Euro"
"975","SVN","Slovenia","H50","Water transport",2003,32.565,"A","Normal value","EUR","Euro"
"976","SVN","Slovenia","H50","Water transport",2005,65.431,"A","Normal value","EUR","Euro"
"977","SVN","Slovenia","H50","Water transport",2007,89.05,"A","Normal value","EUR","Euro"
"978","SVN","Slovenia","H50","Water transport",2009,80.608,"A","Normal value","EUR","Euro"
"979","SVN","Slovenia","H50","Water transport",2011,44.884,"A","Normal value","EUR","Euro"
"980","SVN","Slovenia","H50","Water transport",2013,35.264,"A","Normal value","EUR","Euro"
"981","SVN","Slovenia","H50","Water transport",2015,29.186,"A","Normal value","EUR","Euro"
"982","SVN","Slovenia","H50","Water transport",2017,30.137,"A","Normal value","EUR","Euro"
"983","SVN","Slovenia","H50","Water transport",2019,17.855,"A","Normal value","EUR","Euro"
"984","SVN","Slovenia","H50","Water transport",2021,11.662,"A","Normal value","EUR","Euro"
"985","PRT","Portugal","H50","Water transport",1995,50.526,"A","Normal value","EUR","Euro"
"986","PRT","Portugal","H50","Water transport",1997,57.332,"A","Normal value","EUR","Euro"
"987","PRT","Portugal","H50","Water transport",1999,70.041,"A","Normal value","EUR","Euro"
"988","PRT","Portugal","H50","Water transport",2001,75.47,"A","Normal value","EUR","Euro"
"989","PRT","Portugal","H50","Water transport",2003,79.069,"A","Normal value","EUR","Euro"
"990","PRT","Portugal","H50","Water transport",2005,75.471,"A","Normal value","EUR","Euro"
"991","PRT","Portugal","H50","Water transport",2007,93.849,"A","Normal value","EUR","Euro"
"992","PRT","Portugal","H50","Water transport",2009,101.238,"A","Normal value","EUR","Euro"
"993","PRT","Portugal","H50","Water transport",2011,108.296,"A","Normal value","EUR","Euro"
"994","PRT","Portugal","H50","Water transport",2013,116.138,"A","Normal value","EUR","Euro"
"995","PRT","Portugal","H50","Water transport",2015,132.5,"A","Normal value","EUR","Euro"
"996","PRT","Portugal","H50","Water transport",2017,138.162,"A","Normal value","EUR","Euro"
"997","PRT","Portugal","H50","Water transport",2019,158.176,"A","Normal value","EUR","Euro"
"998","PRT","Portugal","H50","Water transport",2021,186.452,"A","Normal value","EUR","Euro"
"999","CMR","Cameroon","H","Transportation and storage",1993,293920.651,"A","Normal value","XAF","CFA franc - BEAC"
"1000","CMR","Cameroon","H","Transportation and storage",1995,390447.536,"A","Normal value","XAF","CFA franc - BEAC"
"1001","CMR","Cameroon","H","Transportation and storage",1997,488913.577,"A","Normal value","XAF","CFA franc - BEAC"
"1002","CMR","Cameroon","H","Transportation and storage",1999,532526.479,"A","Normal value","XAF","CFA franc - BEAC"
"1003","CMR","Cameroon","H","Transportation and storage",2001,592624.849,"A","Normal value","XAF","CFA franc - BEAC"
"1004","CMR","Cameroon","H","Transportation and storage",2003,778104.373,"A","Normal value","XAF","CFA franc - BEAC"
"1005","CMR","Cameroon","H","Transportation and storage",2005,996788.506,"A","Normal value","XAF","CFA franc - BEAC"
"1006","CMR","Cameroon","H","Transportation and storage",2007,1099273.989,"A","Normal value","XAF","CFA franc - BEAC"
"1007","CMR","Cameroon","H","Transportation and storage",2009,1290983.833,"A","Normal value","XAF","CFA franc - BEAC"
"1008","CMR","Cameroon","H","Transportation and storage",2011,1417045.046,"A","Normal value","XAF","CFA franc - BEAC"
"1009","CMR","Cameroon","H","Transportation and storage",2013,1612872.991,"A","Normal value","XAF","CFA franc - BEAC"
"1010","CMR","Cameroon","H","Transportation and storage",2015,1957678.939,"A","Normal value","XAF","CFA franc - BEAC"
"1011","CMR","Cameroon","H","Transportation and storage",2017,2133636,"A","Normal value","XAF","CFA franc - BEAC"
"1012","CMR","Cameroon","H","Transportation and storage",2019,2368174,"A","Normal value","XAF","CFA franc - BEAC"
"1013","ITA","Italy","H50","Water transport",1996,2750.4,"A","Normal value","EUR","Euro"
"1014","ITA","Italy","H50","Water transport",1998,3128.8,"A","Normal value","EUR","Euro"
"1015","ITA","Italy","H50","Water transport",2000,3607.2,"A","Normal value","EUR","Euro"
"1016","ITA","Italy","H50","Water transport",2002,3109.5,"A","Normal value","EUR","Euro"
"1017","ITA","Italy","H50","Water transport",2004,3335.2,"A","Normal value","EUR","Euro"
"1018","ITA","Italy","H50","Water transport",2006,3196.8,"A","Normal value","EUR","Euro"
"1019","ITA","Italy","H50","Water transport",2008,3993.6,"A","Normal value","EUR","Euro"
"1020","ITA","Italy","H50","Water transport",2010,3245.6,"A","Normal value","EUR","Euro"
"1021","ITA","Italy","H50","Water transport",2012,2792.5,"A","Normal value","EUR","Euro"
"1022","ITA","Italy","H50","Water transport",2014,3429.2,"A","Normal value","EUR","Euro"
"1023","ITA","Italy","H50","Water transport",2016,3670.2,"A","Normal value","EUR","Euro"
"1024","ITA","Italy","H50","Water transport",2018,3678.1,"A","Normal value","EUR","Euro"
"1025","ITA","Italy","H50","Water transport",2020,1659.8,"A","Normal value","EUR","Euro"
"1026","DEU","Germany","H","Transportation and storage",1995,68200,"A","Normal value","EUR","Euro"
"1027","DEU","Germany","H","Transportation and storage",1997,72631,"A","Normal value","EUR","Euro"
"1028","DEU","Germany","H","Transportation and storage",1999,75998,"A","Normal value","EUR","Euro"
"1029","DEU","Germany","H","Transportation and storage",2001,83058,"A","Normal value","EUR","Euro"
"1030","DEU","Germany","H","Transportation and storage",2003,86402,"A","Normal value","EUR","Euro"
"1031","DEU","Germany","H","Transportation and storage",2005,92328,"A","Normal value","EUR","Euro"
"1032","DEU","Germany","H","Transportation and storage",2007,103510,"A","Normal value","EUR","Euro"
"1033","DEU","Germany","H","Transportation and storage",2009,102292,"A","Normal value","EUR","Euro"
"1034","DEU","Germany","H","Transportation and storage",2011,107055,"A","Normal value","EUR","Euro"
"1035","DEU","Germany","H","Transportation and storage",2013,116213,"A","Normal value","EUR","Euro"
"1036","DEU","Germany","H","Transportation and storage",2015,123508,"A","Normal value","EUR","Euro"
"1037","DEU","Germany","H","Transportation and storage",2017,128259,"A","Normal value","EUR","Euro"
"1038","DEU","Germany","H","Transportation and storage",2019,139329,"A","Normal value","EUR","Euro"
"1039","DEU","Germany","H","Transportation and storage",2021,146515,"P","Provisional value","EUR","Euro"
"1040","DNK","Denmark","H","Transportation and storage",1966,4732,"A","Normal value","DKK","Danish krone"
"1041","DNK","Denmark","H","Transportation and storage",1968,5840,"A","Normal value","DKK","Danish krone"
"1042","DNK","Denmark","H","Transportation and storage",1970,7135,"A","Normal value","DKK","Danish krone"
"1043","DNK","Denmark","H","Transportation and storage",1972,8163,"A","Normal value","DKK","Danish krone"
"1044","DNK","Denmark","H","Transportation and storage",1974,10494,"A","Normal value","DKK","Danish krone"
"1045","DNK","Denmark","H","Transportation and storage",1976,12504,"A","Normal value","DKK","Danish krone"
"1046","DNK","Denmark","H","Transportation and storage",1978,15151,"A","Normal value","DKK","Danish krone"
"1047","DNK","Denmark","H","Transportation and storage",1980,18385,"A","Normal value","DKK","Danish krone"
"1048","DNK","Denmark","H","Transportation and storage",1982,23026,"A","Normal value","DKK","Danish krone"
"1049","DNK","Denmark","H","Transportation and storage",1984,29176,"A","Normal value","DKK","Danish krone"
"1050","DNK","Denmark","H","Transportation and storage",1986,32450,"A","Normal value","DKK","Danish krone"
"1051","DNK","Denmark","H","Transportation and storage",1988,40083,"A","Normal value","DKK","Danish krone"
"1052","DNK","Denmark","H","Transportation and storage",1990,44918,"A","Normal value","DKK","Danish krone"
"1053","DNK","Denmark","H","Transportation and storage",1992,48723,"A","Normal value","DKK","Danish krone"
"1054","DNK","Denmark","H","Transportation and storage",1994,52011,"A","Normal value","DKK","Danish krone"
"1055","DNK","Denmark","H","Transportation and storage",1996,56957,"A","Normal value","DKK","Danish krone"
"1056","DNK","Denmark","H","Transportation and storage",1998,60605,"A","Normal value","DKK","Danish krone"
"1057","DNK","Denmark","H","Transportation and storage",2000,72445,"A","Normal value","DKK","Danish krone"
"1058","DNK","Denmark","H","Transportation and storage",2002,77457,"A","Normal value","DKK","Danish krone"
"1059","DNK","Denmark","H","Transportation and storage",2004,87507,"A","Normal value","DKK","Danish krone"
"1060","DNK","Denmark","H","Transportation and storage",2006,83423,"A","Normal value","DKK","Danish krone"
"1061","DNK","Denmark","H","Transportation and storage",2008,86517,"A","Normal value","DKK","Danish krone"
"1062","DNK","Denmark","H","Transportation and storage",2010,91510,"A","Normal value","DKK","Danish krone"
"1063","DNK","Denmark","H","Transportation and storage",2012,81890,"A","Normal value","DKK","Danish krone"
"1064","DNK","Denmark","H","Transportation and storage",2014,105066,"A","Normal value","DKK","Danish krone"
"1065","DNK","Denmark","H","Transportation and storage",2016,94264,"A","Normal value","DKK","Danish krone"
"1066","DNK","Denmark","H","Transportation and storage",2018,97858,"A","Normal value","DKK","Danish krone"
"1067","DNK","Denmark","H","Transportation and storage",2020,110800,"A","Normal value","DKK","Danish krone"
"1068","SVK","Slovak Republic","H","Transportation and storage",1996,1385.165,"A","Normal value","EUR","Euro"
"1069","SVK","Slovak Republic","H","Transportation and storage",1998,1589.529,"A","Normal value","EUR","Euro"
"1070","SVK","Slovak Republic","H","Transportation and storage",2000,1949.264,"A","Normal value","EUR","Euro"
"1071","SVK","Slovak Republic","H","Transportation and storage",2002,2302.064,"A","Normal value","EUR","Euro"
"1072","SVK","Slovak Republic","H","Transportation and storage",2004,2387.258,"A","Normal value","EUR","Euro"
"1073","SVK","Slovak Republic","H","Transportation and storage",2006,2325.345,"A","Normal value","EUR","Euro"
"1074","SVK","Slovak Republic","H","Transportation and storage",2008,2889.667,"A","Normal value","EUR","Euro"
"1075","SVK","Slovak Republic","H","Transportation and storage",2010,2638.811,"A","Normal value","EUR","Euro"
"1076","SVK","Slovak Republic","H","Transportation and storage",2012,3268.804,"A","Normal value","EUR","Euro"
"1077","SVK","Slovak Republic","H","Transportation and storage",2014,4572.226,"A","Normal value","EUR","Euro"
"1078","SVK","Slovak Republic","H","Transportation and storage",2016,4553.133,"A","Normal value","EUR","Euro"
"1079","SVK","Slovak Republic","H","Transportation and storage",2018,5066.595,"A","Normal value","EUR","Euro"
"1080","SVK","Slovak Republic","H","Transportation and storage",2020,5297.409,"A","Normal value","EUR","Euro"
"1081","SVK","Slovak Republic","H","Transportation and storage",2022,6347.572,"A","Normal value","EUR","Euro"
"1082","ALB","Albania","H","Transportation and storage",1996,7659.896,"A","Normal value","ALL","Lek"
"1083","ALB","Albania","H","Transportation and storage",1998,14342.822,"A","Normal value","ALL","Lek"
"1084","ALB","Albania","H","Transportation and storage",2000,15825.363,"A","Normal value","ALL","Lek"
"1085","ALB","Albania","H","Transportation and storage",2002,19086.694,"A","Normal value","ALL","Lek"
"1086","ALB","Albania","H","Transportation and storage",2004,21188.589,"A","Normal value","ALL","Lek"
"1087","ALB","Albania","H","Transportation and storage",2006,28318.688,"A","Normal value","ALL","Lek"
"1088","ALB","Albania","H","Transportation and storage",2008,36220.127,"A","Normal value","ALL","Lek"
"1089","ALB","Albania","H","Transportation and storage",2010,46973.76,"A","Normal value","ALL","Lek"
"1090","ALB","Albania","H","Transportation and storage",2012,56169.4,"A","Normal value","ALL","Lek"
"1091","ALB","Albania","H","Transportation and storage",2014,41915.495,"A","Normal value","ALL","Lek"
"1092","ALB","Albania","H","Transportation and storage",2016,45166.767,"A","Normal value","ALL","Lek"
"1093","IRL","Ireland","H50","Water transport",1996,72.893,"A","Normal value","EUR","Euro"
"1094","IRL","Ireland","H50","Water transport",1998,120.612,"A","Normal value","EUR","Euro"
"1095","IRL","Ireland","H50","Water transport",2000,153.148,"A","Normal value","EUR","Euro"
"1096","IRL","Ireland","H50","Water transport",2002,197.476,"A","Normal value","EUR","Euro"
"1097","IRL","Ireland","H50","Water transport",2004,252.397,"A","Normal value","EUR","Euro"
"1098","IRL","Ireland","H50","Water transport",2006,153.598,"A","Normal value","EUR","Euro"
"1099","IRL","Ireland","H50","Water transport",2008,90.477,"A","Normal value","EUR","Euro"
"1100","IRL","Ireland","H50","Water transport",2010,102.997,"A","Normal value","EUR","Euro"
"1101","IRL","Ireland","H50","Water transport",2012,72.145,"A","Normal value","EUR","Euro"
"1102","IRL","Ireland","H50","Water transport",2014,83.173,"A","Normal value","EUR","Euro"
"1103","IRL","Ireland","H50","Water transport",2016,70.65,"A","Normal value","EUR","Euro"
"1104","IRL","Ireland","H50","Water transport",2018,61.216,"A","Normal value","EUR","Euro"
"1105","IRL","Ireland","H50","Water transport",2020,52.483,"A","Normal value","EUR","Euro"
"1106","NOR","Norway","H","Transportation and storage",1971,11609,"A","Normal value","NOK","Norwegian krone"
"1107","NOR","Norway","H","Transportation and storage",1973,14425,"A","Normal value","NOK","Norwegian krone"
"1108","NOR","Norway","H","Transportation and storage",1975,14978,"A","Normal value","NOK","Norwegian krone"
"1109","NOR","Norway","H","Transportation and storage",1977,17102,"A","Normal value","NOK","Norwegian krone"
"1110","NOR","Norway","H","Transportation and storage",1979,21240,"A","Normal value","NOK","Norwegian krone"
"1111","NOR","Norway","H","Transportation and storage",1981,26672,"A","Normal value","NOK","Norwegian krone"
"1112","NOR","Norway","H","Transportation and storage",1983,28169,"A","Normal value","NOK","Norwegian krone"
"1113","NOR","Norway","H","Transportation and storage",1985,32773,"A","Normal value","NOK","Norwegian krone"
"1114","NOR","Norway","H","Transportation and storage",1987,37959,"A","Normal value","NOK","Norwegian krone"
"1115","NOR","Norway","H","Transportation and storage",1989,51078,"A","Normal value","NOK","Norwegian krone"
"1116","NOR","Norway","H","Transportation and storage",1991,65041,"A","Normal value","NOK","Norwegian krone"
"1117","NOR","Norway","H","Transportation and storage",1993,68133,"A","Normal value","NOK","Norwegian krone"
"1118","NOR","Norway","H","Transportation and storage",1995,68709,"A","Normal value","NOK","Norwegian krone"
"1119","NOR","Norway","H","Transportation and storage",1997,76356,"A","Normal value","NOK","Norwegian krone"
"1120","NOR","Norway","H","Transportation and storage",1999,82096,"A","Normal value","NOK","Norwegian krone"
"1121","NOR","Norway","H","Transportation and storage",2001,99731,"A","Normal value","NOK","Norwegian krone"
"1122","NOR","Norway","H","Transportation and storage",2003,92265,"A","Normal value","NOK","Norwegian krone"
"1123","NOR","Norway","H","Transportation and storage",2005,106733,"A","Normal value","NOK","Norwegian krone"
"1124","NOR","Norway","H","Transportation and storage",2007,121711,"A","Normal value","NOK","Norwegian krone"
"1125","NOR","Norway","H","Transportation and storage",2009,124974,"A","Normal value","NOK","Norwegian krone"
"1126","NOR","Norway","H","Transportation and storage",2011,131248,"A","Normal value","NOK","Norwegian krone"
"1127","NOR","Norway","H","Transportation and storage",2013,149017,"A","Normal value","NOK","Norwegian krone"
"1128","NOR","Norway","H","Transportation and storage",2015,154582,"A","Normal value","NOK","Norwegian krone"
"1129","NOR","Norway","H","Transportation and storage",2017,143759,"A","Normal value","NOK","Norwegian krone"
"1130","NOR","Norway","H","Transportation and storage",2019,143651,"A","Normal value","NOK","Norwegian krone"
"1131","NOR","Norway","H","Transportation and storage",2021,116360,"A","Normal value","NOK","Norwegian krone"
"1132","COL","Colombia","H50","Water transport",2005,193000,"A","Normal value","COP","Colombian peso"
"1133","COL","Colombia","H50","Water transport",2007,252000,"A","Normal value","COP","Colombian peso"
"1134","COL","Colombia","H50","Water transport",2009,286000,"A","Normal value","COP","Colombian peso"
"1135","COL","Colombia","H50","Water transport",2011,194000,"A","Normal value","COP","Colombian peso"
"1136","COL","Colombia","H50","Water transport",2013,186000,"A","Normal value","COP","Colombian peso"
"1137","COL","Colombia","H50","Water transport",2015,231000,"A","Normal value","COP","Colombian peso"
"1138","COL","Colombia","H50","Water transport",2017,309000,"A","Normal value","COP","Colombian peso"
"1139","COL","Colombia","H50","Water transport",2019,333000,"A","Normal value","COP","Colombian peso"
"1140","COL","Colombia","H50","Water transport",2021,340000,"P","Provisional value","COP","Colombian peso"
"1141","ISL","Iceland","H50","Water transport",1996,5055.001,"A","Normal value","ISK","Iceland krona"
"1142","ISL","Iceland","H50","Water transport",1998,7650.029,"A","Normal value","ISK","Iceland krona"
"1143","ISL","Iceland","H50","Water transport",2000,5922.616,"A","Normal value","ISK","Iceland krona"
"1144","ISL","Iceland","H50","Water transport",2002,6399.81,"A","Normal value","ISK","Iceland krona"
"1145","ISL","Iceland","H50","Water transport",2004,7860.042,"A","Normal value","ISK","Iceland krona"
"1146","ISL","Iceland","H50","Water transport",2006,7356.674,"A","Normal value","ISK","Iceland krona"
"1147","ISL","Iceland","H50","Water transport",2008,11160.738,"A","Normal value","ISK","Iceland krona"
"1148","ISL","Iceland","H50","Water transport",2010,14576.217,"A","Normal value","ISK","Iceland krona"
"1149","ISL","Iceland","H50","Water transport",2012,12793.816,"A","Normal value","ISK","Iceland krona"
"1150","ISL","Iceland","H50","Water transport",2014,12318.539,"A","Normal value","ISK","Iceland krona"
"1151","ISL","Iceland","H50","Water transport",2016,12208.028,"A","Normal value","ISK","Iceland krona"
"1152","ISL","Iceland","H50","Water transport",2018,19608.077,"A","Normal value","ISK","Iceland krona"
"1153","ISL","Iceland","H50","Water transport",2020,16721.401,"A","Normal value","ISK","Iceland krona"
"1154","ISL","Iceland","H50","Water transport",2022,25561.935,"A","Normal value","ISK","Iceland krona"
"1155","FIN","Finland","H","Transportation and storage",1981,2277,"A","Normal value","EUR","Euro"
"1156","FIN","Finland","H","Transportation and storage",1983,2729,"A","Normal value","EUR","Euro"
"1157","FIN","Finland","H","Transportation and storage",1985,3373,"A","Normal value","EUR","Euro"
"1158","FIN","Finland","H","Transportation and storage",1987,3838,"A","Normal value","EUR","Euro"
"1159","FIN","Finland","H","Transportation and storage",1989,4654,"A","Normal value","EUR","Euro"
"1160","FIN","Finland","H","Transportation and storage",1991,4910,"A","Normal value","EUR","Euro"
"1161","FIN","Finland","H","Transportation and storage",1993,5081,"A","Normal value","EUR","Euro"
"1162","FIN","Finland","H","Transportation and storage",1995,5651,"A","Normal value","EUR","Euro"
"1163","FIN","Finland","H","Transportation and storage",1997,6236,"A","Normal value","EUR","Euro"
"1164","FIN","Finland","H","Transportation and storage",1999,7014,"A","Normal value","EUR","Euro"
"1165","FIN","Finland","H","Transportation and storage",2001,7949,"A","Normal value","EUR","Euro"
"1166","FIN","Finland","H","Transportation and storage",2003,7949,"A","Normal value","EUR","Euro"
"1167","FIN","Finland","H","Transportation and storage",2005,8193,"A","Normal value","EUR","Euro"
"1168","FIN","Finland","H","Transportation and storage",2007,8649,"A","Normal value","EUR","Euro"
"1169","FIN","Finland","H","Transportation and storage",2009,8136,"A","Normal value","EUR","Euro"
"1170","FIN","Finland","H","Transportation and storage",2011,8698,"A","Normal value","EUR","Euro"
"1171","FIN","Finland","H","Transportation and storage",2013,8823,"A","Normal value","EUR","Euro"
"1172","FIN","Finland","H","Transportation and storage",2015,8903,"A","Normal value","EUR","Euro"
"1173","FIN","Finland","H","Transportation and storage",2017,9208,"A","Normal value","EUR","Euro"
"1174","FIN","Finland","H","Transportation and storage",2019,9745,"A","Normal value","EUR","Euro"
"1175","FIN","Finland","H","Transportation and storage",2021,8306,"A","Normal value","EUR","Euro"
"1176","MLT","Malta","H50","Water transport",1995,5.613,"A","Normal value","EUR","Euro"
"1177","MLT","Malta","H50","Water transport",1997,10.537,"A","Normal value","EUR","Euro"
